,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,13557,14487,12519,17441,19597,13721,16388,15300,20600,20148
- Cash & Cash Equivalents,5273,3904,5314,5436,3911,3538,4114,17956,29411,11227
+ Preferred Equity and Hybrid Capital,450,884,820,820,820,820,1310,1656,1659,1659
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,4
+ Total Debt,4830,3962,8359,7763,8632,14024,9929,3569,2407,2284
Enterprise Value,-7921,-7151,-6326,-3193,1510,2298,907,-24585,-33226,-15065
Total Capital,3078,3799,9077,9262,10959,17683,15000,9005,9626,10961
Total Debt/Capital (%),156.92,104.29,92.09,83.82,78.77,79.31,66.19,39.63,25.01,20.84
Total Debt / EV,-0.61,-0.55,-1.32,-2.43,5.72,6.10,10.95,-0.15,-0.07,-0.15
EV/Sales,0,0,0,0,0.26,0.39,0.15,0,0,0
EV/EBITDA,0,0,0,0,2.81,4.98,2.13,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0.74,1.28,0.48,0,0,0
EV/Free Cash Flow to Firm,0,0,0,0,0.68,1.19,0.46,0,0,0
Diluted Market Cap,13874,14841,12873,18108,20701,14712,17103,15325,21061,20310
Diluted Enterprise Value,13881,15783,16738,21255,26242,26018,24228,2594,-4284,13030
EV per Share,0,0,0,0,1.33,2.24,0.95,0,0,0
TTM Sales,5281,5100,5406,5654,5720,5821,5904,6275,6438,7165
TTM EBITDA,645,523,523,574,537,462,426,421,371,353
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,3524,1875,1384,1737,2030,1792,1903,2018,2899,2855
TTM Free Cash Flow to Firm,3738,2138,1757,1865,2221,1934,1951,2136,3043,3431
