,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,26.09,23.24,18.84,22.29,23.70,18.70,22.58,22.87,15.94,12.48
Price/Earnings Average,24.12,22.07,19.52,20.76,20.92,19.61,21.41,19.39,13.90,12.48
Price/Earnings High,27.72,24.59,21.41,23.72,24.18,22.02,23.49,23.15,16.47,16.21
Price/Earnings Low,20.59,19.85,17.43,17.00,18.89,16.65,18.69,12.71,10.61,10.34
Price/Book Value,4.28,4.49,4.68,4.89,5.52,5.45,5.69,6.15,6.16,4.84
Price/Book Value Average,3.96,4.27,4.85,4.56,4.88,5.71,5.40,5.22,5.37,4.84
Price/Book Value High,4.55,4.75,5.32,5.21,5.64,6.42,5.93,6.23,6.36,6.29
Price/Book Value Low,3.38,3.84,4.33,3.73,4.40,4.85,4.71,3.42,4.10,4.01
Price/Tangible Book Value,4.30,4.59,4.92,5.18,5.74,5.75,6.04,6.03,6.39,5.16
Price/Tangible Book Value Average,3.98,4.36,5.10,4.82,5.07,6.03,5.73,5.11,5.57,5.16
Price/Tangible Book Value High,4.57,4.86,5.59,5.51,5.86,6.77,6.29,6.10,6.60,6.71
Price/Tangible Book Value Low,3.39,3.92,4.55,3.95,4.58,5.12,5.00,3.35,4.26,4.28
Price/Sales,1.50,1.33,1.30,1.57,1.68,1.42,1.63,1.57,1.37,0.99
Price/Sales Average,1.38,1.27,1.35,1.47,1.48,1.49,1.55,1.33,1.19,0.99
Price/Sales High,1.59,1.41,1.48,1.68,1.71,1.67,1.70,1.59,1.41,1.29
Price/Sales Low,1.18,1.14,1.20,1.20,1.34,1.26,1.35,0.87,0.91,0.82
Price/Cash Flow,22.32,22.18,15.25,18.15,23.73,20.18,17.27,24.31,25.98,7.95
Price/Cash Flow Average,20.62,21.06,15.81,16.91,20.95,21.16,16.37,20.61,22.66,7.96
Price/Cash Flow High,23.71,23.46,17.33,19.31,24.21,23.76,17.97,24.60,26.84,10.33
Price/Cash Flow Low,17.61,18.94,14.11,13.85,18.92,17.97,14.29,13.50,17.30,6.59
Price/Free Cash Flow,19.82,19.12,14.23,16.44,20.14,19.03,16.59,23.01,25.25,7.71
Price/Free Cash Flow Average,18.31,18.16,14.75,15.32,17.78,19.96,15.73,19.51,22.02,7.71
Price/Free Cash Flow High,21.05,20.23,16.18,17.50,20.55,22.41,17.26,23.29,26.08,10.01
Price/Free Cash Flow Low,15.63,16.33,13.17,12.55,16.05,16.94,13.73,12.78,16.81,6.39
EV/Sales,1.26,1.16,1.13,1.40,1.50,1.29,1.52,1.48,1.27,0.85
EV/Sales Average,1.15,1.10,1.18,1.30,1.30,1.35,1.43,1.23,1.10,0.85
EV/Sales High,1.36,1.24,1.30,1.50,1.53,1.53,1.58,1.49,1.32,1.13
EV/Sales Low,0.96,0.97,1.04,1.03,1.16,1.13,1.24,0.77,0.82,0.69
EV/EBITDA,12.78,11.79,9.76,11.93,13.82,12.31,15.16,14.96,10.74,7.72
EV/EBITDA Average,11.69,11.19,10.16,11.02,12.04,12.96,14.32,12.52,9.28,7.72
EV/EBITDA High,13.75,12.63,11.24,12.79,14.13,14.68,15.81,15.16,11.11,10.26
EV/EBITDA Low,9.68,9.92,8.95,8.78,10.74,10.84,12.37,7.83,6.93,6.26
EV/EBIT,13.89,12.77,10.39,12.76,14.80,13.14,16.16,15.87,11.02,7.96
EV/EBIT Average,12.71,12.11,10.80,11.79,12.89,13.84,15.27,13.28,9.53,7.96
EV/EBIT High,14.95,13.67,11.96,13.68,15.13,15.68,16.86,16.08,11.41,10.59
EV/EBIT Low,10.52,10.74,9.53,9.39,11.49,11.57,13.19,8.31,7.12,6.45
Last Price,44.15,44.66,45.58,52.96,64.69,66.38,77.99,94.58,133.40,103.92
High Price,46.90,47.24,51.80,56.37,66.01,78.16,81.15,95.73,137.80,134.96
Low Price,34.83,38.14,42.17,40.41,51.57,59.10,64.56,52.55,88.82,86.08
Enterprise Value,7670,7595,7493,8553,10361,10467,12392,14926,21048,14524
Enterprise Value Average,7019,7204,7795,7902,9024,11023,11709,12492,18193,14527
Enterprise Value High,8254,8130,8626,9167,10594,12488,12928,15121,21784,19314
Enterprise Value Low,5809,6386,6873,6296,8047,9218,10114,7810,13594,11771
