,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,46854,45998,44294,41863,35410,34300,37266,33014,38655,43004
+ Sales & Services Revenue,46854,45998,44294,41863,35410,34300,37266,33014,38655,43004
- Cost of Revenue,18421,17889,17482,16465,13256,13067,14619,13433,15357,18000
+ Cost of Goods & Services,18421,17889,17482,16465,13256,13067,14619,13433,15357,18000
Gross Profit,28433,28109,26812,25398,22154,21233,22647,19581,23298,25004
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,18205,18401,18084,16772,14653,12081,12561,10584,12990,14095
"+ Selling, General & Admin",17310,17218,10237,15262,12496,6520,12103,9731,12144,12880
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,895,1183,7847,1510,2157,5561,458,853,846,1215
Operating Income (Loss),10228,9708,8728,8626,7501,9152,10086,8997,10308,10909
- Non-Operating (Income) Loss,-1249,383,-877,490,759,927,-700,-752,-2117,-777
"+ Interest Expense, Net",-71,-111,243,91,164,261,383,1067,1321,433
+ Interest Expense,463,483,856,733,841,950,946,1437,1597,882
- Interest Income,534,594,613,642,677,689,563,370,276,449
+ Other Non-Op (Income) Loss,-1178,494,-1120,399,595,666,-1083,-1819,-3438,-1210
Pretax Income,11477,9325,9605,8136,6742,8225,10786,9749,12425,11686
- Income Tax Expense (Benefit),2851,2201,2239,1586,5560,1749,1801,1981,2621,2115
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,8626,7124,7366,6550,1182,6476,8985,7768,9804,9571
- Net Extraordinary Losses (Gains),84,52,30,46,-31,84,130,42,66,58
+ Discontinued Operations,0,0,0,0,101,-251,0,0,0,0
+ Extraord. & Accounting Changes,84,52,30,46,-132,335,130,42,66,58
Income (Loss) Incl. MI,8542,7072,7336,6504,1213,6392,8855,7726,9738,9513
- Minority Interest,-42,-26,-15,-23,-35,-42,-65,-21,-33,-29
"Net Income, GAAP",8584,7098,7351,6527,1248,6434,8920,7747,9771,9542
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",8584,7098,7351,6527,1248,6434,8920,7747,9771,9542
Basic Weighted Avg Shares,4434,4387,4352,4317,4272,4259,4276,4295,4315,4328
"Basic EPS, GAAP",1.94,1.62,1.69,1.51,0.29,1.51,2.09,1.80,2.26,2.20
Basic EPS from Cont Ops,1.95,1.62,1.69,1.52,0.28,1.52,2.10,1.81,2.27,2.21
Diluted Weighted Avg Shares,4509,4450,4405,4367,4324,4299,4314,4323,4340,4350
"Diluted EPS, GAAP",1.90,1.60,1.67,1.49,0.29,1.50,2.07,1.79,2.25,2.19
Diluted EPS from Cont Ops,1.91,1.60,1.67,1.50,0.27,1.51,2.08,1.80,2.26,2.20
EBITDA,12205,11684,10698,10413,8761,10238,11451,10533,11760,12169
EBITDA Margin (%),26.05,25.40,24.15,24.87,24.74,29.85,30.73,31.90,30.42,28.30
EBITA,10228,9708,8728,8626,7501,9152,10086,8997,10308,10909
EBIT,10228,9708,8728,8626,7501,9152,10086,8997,10308,10909
Gross Margin (%),60.68,61.11,60.53,60.67,62.56,61.90,60.77,59.31,60.27,58.14
Operating Margin (%),21.83,21.11,19.70,20.61,21.18,26.68,27.06,27.25,26.67,25.37
Profit Margin (%),18.32,15.43,16.60,15.59,3.52,18.76,23.94,23.47,25.28,22.19
Sales per Employee,358760,356022,359529,417378,572977,547923,432320,411133,489304,521261
Dividend per Share,1.12,1.22,1.32,1.40,1.48,1.56,1.60,1.64,1.68,1.76
Depreciation Expense,1977,1976,1970,1787,1260,1086,1365,1536,1452,1260
