,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,36.00,35.57,38.36,44.05,56.63,50.39,52.95,72.09,47.20,48.80
Price/Earnings Average,30.38,31.99,37.15,37.23,50.33,51.04,59.43,58.86,50.23,47.34
Price/Earnings High,36.22,35.90,43.70,44.65,58.77,60.67,70.71,81.05,58.69,57.51
Price/Earnings Low,26.46,28.61,30.32,30.89,39.94,42.11,50.50,38.60,44.10,38.08
Price/Book Value,10.11,10.56,11.14,12.94,15.51,16.40,13.20,19.98,15.29,14.20
Price/Book Value Average,8.54,9.50,10.79,10.94,13.79,16.61,14.81,16.31,16.28,13.77
Price/Book Value High,10.18,10.66,12.69,13.12,16.10,19.75,17.62,22.46,19.02,16.73
Price/Book Value Low,7.44,8.50,8.80,9.07,10.94,13.70,12.59,10.70,14.29,11.08
Price/Tangible Book Value,45.31,66.38,43.17,48.69,109.07,116.55,-74.83,-144.89,-194.89,10311.78
Price/Tangible Book Value Average,38.23,59.69,41.82,41.15,96.95,118.06,-83.98,-118.29,-207.41,10002.91
Price/Tangible Book Value High,45.59,66.99,49.19,49.35,113.20,140.33,-99.93,-162.89,-242.33,12151.75
Price/Tangible Book Value Low,33.31,53.37,34.13,34.15,76.94,97.40,-71.37,-77.58,-182.08,8045.67
Price/Sales,3.32,3.47,3.93,4.69,6.06,6.41,5.34,8.70,6.83,6.67
Price/Sales Average,2.80,3.12,3.81,3.96,5.39,6.49,6.00,7.10,7.27,6.47
Price/Sales High,3.34,3.50,4.48,4.75,6.29,7.72,7.13,9.78,8.49,7.86
Price/Sales Low,2.44,2.79,3.11,3.29,4.27,5.36,5.10,4.66,6.38,5.21
Price/Cash Flow,27.29,25.22,29.72,32.55,43.09,40.78,34.82,43.15,41.20,38.61
Price/Cash Flow Average,23.03,22.68,28.79,27.51,38.31,41.31,39.08,35.23,43.84,37.45
Price/Cash Flow High,27.46,25.46,33.86,32.99,44.72,49.10,46.51,48.51,51.23,45.50
Price/Cash Flow Low,20.06,20.28,23.50,22.82,30.40,34.08,33.22,23.10,38.49,30.12
Price/Free Cash Flow,24.49,21.97,24.75,28.40,39.00,37.24,32.01,40.97,38.58,36.23
Price/Free Cash Flow Average,20.66,19.76,23.97,24.00,34.67,37.72,35.93,33.45,41.06,35.15
Price/Free Cash Flow High,24.64,22.18,28.19,28.78,40.48,44.84,42.75,46.05,47.98,42.70
Price/Free Cash Flow Low,18.00,17.67,19.56,19.92,27.51,31.12,30.53,21.93,36.05,28.27
EV/Sales,3.23,3.39,3.84,4.58,6.00,6.35,5.54,8.85,6.95,6.76
EV/Sales Average,2.71,3.04,3.71,3.86,5.32,6.43,6.19,7.25,7.39,6.56
EV/Sales High,3.25,3.42,4.39,4.65,6.22,7.65,7.33,9.93,8.61,7.96
EV/Sales Low,2.35,2.71,3.02,3.19,4.21,5.29,5.29,4.81,6.50,5.30
EV/EBITDA,18.71,18.32,20.13,23.30,28.71,30.88,28.13,42.42,31.53,31.19
EV/EBITDA Average,15.71,16.43,19.48,19.63,25.49,31.28,31.44,34.76,33.52,30.26
EV/EBITDA High,18.83,18.49,23.00,23.63,29.81,37.25,37.23,47.60,39.08,36.68
EV/EBITDA Low,13.62,14.65,15.81,16.20,20.16,25.76,26.87,23.04,29.50,24.42
EV/EBIT,22.58,21.86,23.65,27.78,34.14,37.33,35.18,52.91,38.29,36.96
EV/EBIT Average,18.96,19.61,22.89,23.40,30.30,37.82,39.33,43.36,40.70,35.87
EV/EBIT High,22.73,22.07,27.02,28.16,35.44,45.02,46.56,59.37,47.44,43.47
EV/EBIT Low,16.44,17.48,18.58,19.32,23.97,31.13,33.61,28.74,35.82,28.94
Last Price,9.00,9.95,11.87,15.01,20.68,23.78,21.92,38.25,33.64,36.54
High Price,9.06,10.04,13.52,15.22,21.46,28.63,29.27,43.00,41.83,43.06
Low Price,6.62,8.00,9.38,10.53,14.59,19.87,20.91,20.48,31.43,28.51
Enterprise Value,4315,4780,5701,7214,10036,11560,11165,19123,16845,18235
Enterprise Value Average,3622,4287,5518,6076,8909,11710,12482,15671,17909,17696
Enterprise Value High,4342,4825,6514,7314,10420,13941,14776,21458,20874,21446
Enterprise Value Low,3140,3822,4478,5017,7047,9640,10667,10387,15758,14281
