,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,4433,4888,5835,7357,10143,11675,10766,18804,16548,17994
- Cash & Cash Equivalents,118,108,135,143,107,115,94,98,105,95
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,0,0,0,0,0,493,417,403,336
Enterprise Value,4315,4780,5701,7214,10036,11560,11165,19123,16845,18235
Total Capital,438,463,524,569,654,712,1309,1359,1485,1604
Total Debt/Capital (%),0,0,0,0,0,0,37.68,30.71,27.13,20.97
Total Debt / EV,0,0,0,0,0,0,0.04,0.02,0.02,0.02
EV/Sales,3.23,3.39,3.84,4.58,6.00,6.35,5.54,8.85,6.95,6.76
EV/EBITDA,18.71,18.32,20.13,23.30,28.71,30.88,28.13,42.42,31.53,31.19
EV/EBIT,22.58,21.86,23.65,27.78,34.14,37.33,35.18,52.91,38.29,36.96
EV/Cash Flow to Firm,26.52,24.62,29.03,31.85,42.64,40.38,36.75,43.51,41.86,38.97
EV/Free Cash Flow to Firm,23.80,21.44,24.17,27.79,38.59,36.88,33.74,41.32,39.21,36.58
Diluted Market Cap,4439,4897,5836,7372,10143,11674,10767,18804,16553,17993
Diluted Enterprise Value,4321,4789,5702,7229,10036,11559,11166,19123,16850,18234
EV per Share,8.76,9.73,11.59,14.72,20.46,23.54,22.73,38.90,34.24,37.03
TTM Sales,1337,1412,1485,1573,1674,1822,2015,2161,2424,2696
TTM EBITDA,231,261,283,310,350,374,397,451,534,585
TTM Operating Income,191,219,241,260,294,310,317,361,440,493
TTM Cash Flow to Firm,163,194,196,227,235,286,304,440,402,468
TTM Free Cash Flow to Firm,181,223,236,260,260,313,331,463,430,499
