,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,7.99,8.55,8.27,8.60,8.99,9.72,5.61,5.15,5.48,5.92
Long-Term Debt/Equity (%),94.23,95.44,86.94,73.40,79.64,78.56,62.11,55.84,51.84,71.37
Long-Term Debt/Capital (%),50.15,51.02,50.18,48.46,45.82,43.96,45.25,49.47,46.33,40.67
Long-Term Debt/Total Assets (%),11.79,12.48,11.32,10.02,10.67,10.50,8.74,7.78,6.64,7.78
Total Debt/Equity (%),112.37,110.66,100.08,78.10,96.27,95.72,89.48,64.43,59.48,110.06
Total Debt/Capital (%),59.80,59.16,57.77,51.56,55.39,53.56,65.20,57.08,53.16,62.72
Total Debt/Total Assets (%),14.06,14.47,13.03,10.66,12.90,12.80,12.59,8.97,7.61,12.00
CFO/Total Liabilities,3.35,2.01,1.60,1.41,2.41,2.22,0.37,1.70,1.67,2.24
CFO/CapEx,0,0,0,0,0,11.98,6.79,9.13,17.86,19.65
Altman's Z-Score,0.24,0.25,0.24,0.27,0.28,0.27,0.20,0.19,0.21,0.18
