,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,707,721,780,809,782,763,1342,1349,1328,1327
Diluted Weighted Avg Shares,714,728,758,815,811,783,815,1358,1349,1338
Basic Weighted Avg Shares,703,718,748,805,799,773,805,1347,1337,1328
Revenue per Share,13.96,13.23,13.22,13.59,14.16,14.95,15.61,16.85,16.65,17.34
EBITDA per Share,0.60,0.59,0.62,0.69,0.69,0.72,0.78,1.19,1.04,1.03
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",2.22,2.79,2.59,2.81,2.78,3.96,3.76,3.11,4.51,4.46
Basic EPS from Cont Ops,2.46,3.10,2.84,3.03,3.02,4.21,4.02,3.33,4.81,4.72
"Diluted EPS, GAAP",2.19,2.75,2.55,2.77,2.74,3.91,3.71,3.08,4.47,4.43
Diluted EPS from Cont Ops,2.42,3.06,2.80,3.00,2.98,4.16,3.97,3.31,4.77,4.68
Dividend per Share,1.30,1.13,1.25,1.36,1.48,1.78,1.81,2.02,2.13,2.25
Cash Flow per Share,7.59,4.54,3.90,3.32,5.80,5.63,1.89,5.52,5.90,8.34
Free Cash Flow per Basic Share,7.59,4.54,3.90,3.32,5.80,5.16,1.61,4.92,5.57,7.92
Cash & Equivalents per Share,34.14,32.02,36.98,37.95,34.70,37.88,69.88,103.53,130.60,70.26
Book Value per Share,20.63,22.16,22.25,23.29,25.48,28.74,19.76,19.42,22.32,24.79
Tangible Book Value per Share,16.67,18.88,18.74,18.94,19.51,20.23,23.49,24.77,22.94,14.64
