,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,73,73,73,74,74,72,69,66,62,59
Diluted Weighted Avg Shares,73,73,74,74,74,74,71,69,65,61
Basic Weighted Avg Shares,73,73,73,74,74,74,71,69,64,60
Revenue per Share,89.04,134.97,133.04,130.06,126.94,129.94,137.00,147.01,171.77,184.83
EBITDA per Share,11.90,15.58,14.96,14.22,11.10,11.43,12.92,14.55,17.16,16.54
Operating Income per Share,9.05,11.68,11.28,10.71,7.72,8.20,9.56,10.91,13.10,11.83
"Basic EPS, GAAP",5.37,6.77,6.47,6.25,6.44,5.75,6.87,7.17,9.62,8.32
Basic EPS from Cont Ops,5.37,6.77,6.47,6.25,6.44,5.75,6.87,7.17,9.62,8.32
"Diluted EPS, GAAP",5.34,6.73,6.42,6.22,6.42,5.73,6.84,7.14,9.55,8.27
Diluted EPS from Cont Ops,5.34,6.73,6.42,6.22,6.42,5.73,6.84,7.14,9.55,8.27
Dividend per Share,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.82,2.51,5.57
Cash Flow per Share,7.48,9.72,9.42,6.81,8.14,11.00,12.23,14.10,17.37,11.97
Free Cash Flow per Basic Share,4.79,6.59,6.22,3.28,5.57,8.37,5.58,10.21,12.85,4.91
Cash & Equivalents per Share,15.27,1.43,1.24,1.83,7.40,12.37,6.05,12.58,9.70,4.54
Book Value per Share,14.95,21.42,27.57,33.40,39.50,45.90,54.50,63.24,74.28,80.06
Tangible Book Value per Share,17.39,3.55,10.69,17.42,24.66,27.74,26.68,28.40,23.92,18.00
