,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),43.43,37.21,26.40,20.50,17.67,13.57,13.72,12.37,14.00,10.73
Return on Assets (%),7.70,7.30,5.88,5.59,5.66,4.84,4.80,4.27,5.13,4.15
Return on Capital (%),23.95,20.21,15.99,14.74,14.17,11.21,9.48,7.67,8.47,6.61
Return on Invested Capital (%),17.17,16.30,13.69,12.48,12.04,9.93,9.29,8.66,9.63,8.47
Gross Margin (%),50.08,45.24,45.42,44.48,43.58,44.04,43.82,44.34,44.81,44.48
EBITDA Margin (%),13.37,11.54,11.25,10.93,8.74,8.79,9.43,9.89,9.99,8.95
Operating Margin (%),10.17,8.65,8.48,8.23,6.08,6.31,6.97,7.42,7.63,6.40
Incremental Operating Margin (%),1.04,5.71,24.27,22.55,112.12,16.47,56.76,18.30,9.96,-79.48
Pretax Margin (%),9.65,7.94,7.73,7.72,5.55,5.80,6.57,6.44,7.33,5.82
Profit Margin (%),6.03,5.02,4.86,4.80,5.07,4.42,5.01,4.88,5.60,4.50
Net Income to Common Margin (%),6.03,5.02,4.86,4.80,5.07,4.42,5.01,4.88,5.60,4.50
Effective Tax Rate (%),37.46,36.80,37.12,37.79,8.60,23.67,23.65,24.27,23.55,22.63
Dvd Payout Ratio (%),4.49,3.56,3.73,3.86,3.75,4.20,3.53,11.43,26.12,67.00
Sustainable Growth Rate (%),41.48,35.88,25.42,19.71,17.00,13.00,13.23,10.96,10.34,3.54
