,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1054,1637,1214,1043,1044,1046,2764,3047,3372,3652
ST Debt,1,1,1,0,0,0,0,0,0,185
LT Debt,1053,1636,1213,1043,1044,1046,2764,3047,3372,3467
Total Debt/EBITDA,1.21,1.44,1.11,1.00,1.27,1.24,3.02,3.05,3.07,3.66
Net Debt/EBITDA,-0.07,1.35,1.03,0.87,0.61,0.18,0.36,0.20,0.39,1.11
Total Debt/EBIT,1.60,1.92,1.47,1.32,1.83,1.73,4.08,4.06,4.02,5.11
Net Debt/EBIT,-0.09,1.80,1.36,1.15,0.87,0.25,0.49,0.26,0.52,1.55
EBITDA to Interest Expense,23.71,15.48,16.74,17.46,13.94,14.89,22.95,21.33,29.07,19.54
EBITDA-CapEx/Interest Expense,18.36,12.37,13.16,13.13,10.71,11.46,11.13,15.62,21.41,11.20
EBIT to Interest Expense,18.03,11.60,12.63,13.15,9.70,10.68,16.97,15.99,22.19,13.99
Interest Expense,37,73,65,60,59,57,40,47,38,51
Common Equity/Total Assets,19.57,19.66,24.85,29.62,34.43,36.79,33.54,35.45,37.77,39.48
Long-Term Debt/Equity (%),69.43,81.70,49.30,35.76,30.58,29.45,77.89,85.62,107.79,129.43
Long-Term Debt/Capital (%),49.13,51.10,37.50,29.75,26.34,23.92,42.29,42.07,42.27,41.29
Long-Term Debt/Total Assets (%),18.92,20.55,14.91,12.54,12.31,11.57,24.58,25.74,27.65,28.84
Total Debt/Equity (%),69.49,81.73,49.33,35.77,30.58,29.45,77.89,85.62,107.79,136.34
Total Debt/Capital (%),49.17,51.12,37.52,29.75,26.34,23.92,42.29,42.07,42.27,43.49
Total Debt/Total Assets (%),18.93,20.56,14.92,12.55,12.31,11.57,24.58,25.74,27.65,30.38
Net Debt to Equity,-3.88,76.50,45.64,31.14,14.56,4.20,9.26,5.56,13.84,41.22
Net Debt/Capital (%),-5.72,49.47,35.72,26.94,14.55,4.29,5.37,3.09,5.87,13.58
EBITDA,868,1136,1095,1046,819,842,916,1000,1099,998
EBITDA-CapEx,672,908,861,786,630,649,444,732,809,572
Operating Income (Loss),660,852,826,788,570,604,677,750,839,714
