,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.40,0.03,0.02,0.04,0.16,0.23,0.09,0.18,0.12,0.05
Current Ratio,1.44,1.27,1.30,1.41,1.56,1.57,1.27,1.32,1.21,1.13
Quick Ratio,0.50,0.18,0.18,0.21,0.33,0.39,0.25,0.33,0.27,0.18
CFO/Avg Current Liab,0.20,0.22,0.18,0.13,0.17,0.22,0.21,0.21,0.22,0.14
Common Equity/Total Assets,19.57,19.66,24.85,29.62,34.43,36.79,33.54,35.45,37.77,39.48
Long-Term Debt/Equity (%),69.43,81.70,49.30,35.76,30.58,29.45,77.89,85.62,107.79,129.43
Long-Term Debt/Capital (%),49.13,51.10,37.50,29.75,26.34,23.92,42.29,42.07,42.27,41.29
Long-Term Debt/Total Assets (%),18.92,20.55,14.91,12.54,12.31,11.57,24.58,25.74,27.65,28.84
Total Debt/Equity (%),69.49,81.73,49.33,35.77,30.58,29.45,77.89,85.62,107.79,136.34
Total Debt/Capital (%),49.17,51.12,37.52,29.75,26.34,23.92,42.29,42.07,42.27,43.49
Total Debt/Total Assets (%),18.93,20.56,14.92,12.55,12.31,11.57,24.58,25.74,27.65,30.38
CFO/Total Liabilities,13.47,11.90,12.15,9.28,11.86,14.77,11.26,11.71,12.27,7.73
CFO/CapEx,2.79,3.10,2.94,1.93,3.17,4.19,1.84,3.62,3.84,1.70
Altman's Z-Score,3.38,3.76,3.75,3.99,3.44,3.75,2.82,2.75,3.02,2.57
