,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.41,23.63,23.41,27.07,15.48,27.04,23.16,21.98,24.68,17.68
Price/Earnings Average,15.84,19.32,25.31,24.89,19.04,24.21,23.08,19.58,20.83,22.91
Price/Earnings High,20.84,24.13,31.11,28.46,27.57,32.38,26.57,23.77,25.26,29.41
Price/Earnings Low,13.31,16.14,22.05,21.06,12.24,17.34,18.93,9.95,14.88,16.66
Price/Book Value,7.33,7.47,5.49,5.06,2.52,3.39,2.92,2.49,3.20,1.84
Price/Book Value Average,5.69,6.11,5.94,4.66,3.10,3.03,2.91,2.22,2.70,2.38
Price/Book Value High,7.49,7.63,7.30,5.32,4.49,4.06,3.35,2.70,3.27,3.05
Price/Book Value Low,4.78,5.10,5.17,3.94,2.00,2.17,2.39,1.13,1.93,1.73
Price/Tangible Book Value,6.31,45.09,14.16,9.71,4.04,5.60,5.96,5.55,9.93,8.17
Price/Tangible Book Value Average,4.89,36.86,15.31,8.93,4.97,5.02,5.94,4.94,8.38,10.58
Price/Tangible Book Value High,6.44,46.03,18.82,10.21,7.20,6.71,6.84,6.00,10.16,13.58
Price/Tangible Book Value Low,4.11,30.79,13.34,7.56,3.20,3.59,4.88,2.51,5.98,7.69
Price/Sales,1.23,1.19,1.14,1.30,0.79,1.20,1.16,1.07,1.38,0.80
Price/Sales Average,0.96,0.97,1.23,1.20,0.97,1.07,1.16,0.96,1.17,1.03
Price/Sales High,1.26,1.21,1.51,1.37,1.40,1.43,1.33,1.16,1.41,1.32
Price/Sales Low,0.80,0.81,1.07,1.01,0.62,0.77,0.95,0.49,0.83,0.75
Price/Cash Flow,14.66,16.46,16.07,24.84,12.25,14.13,13.01,11.18,13.67,12.29
Price/Cash Flow Average,11.38,13.46,17.37,22.84,15.07,12.65,12.96,9.96,11.54,15.92
Price/Cash Flow High,14.97,16.80,21.36,26.12,21.82,16.92,14.92,12.09,13.99,20.44
Price/Cash Flow Low,9.56,11.24,15.14,19.33,9.69,9.06,10.63,5.06,8.24,11.58
Price/Free Cash Flow,10.86,12.53,12.08,16.43,9.35,11.45,8.46,8.79,10.93,7.78
Price/Free Cash Flow Average,8.43,10.25,13.06,15.10,11.49,10.25,8.43,7.83,9.22,10.08
Price/Free Cash Flow High,11.09,12.79,16.05,17.27,16.64,13.71,9.71,9.51,11.18,12.93
Price/Free Cash Flow Low,7.08,8.56,11.38,12.78,7.39,7.34,6.92,3.98,6.59,7.33
EV/Sales,1.22,1.34,1.26,1.40,0.84,1.19,1.38,1.25,1.59,1.08
EV/Sales Average,0.95,1.13,1.35,1.29,1.02,1.07,1.37,1.14,1.38,1.32
EV/Sales High,1.25,1.37,1.63,1.47,1.45,1.42,1.54,1.34,1.62,1.60
EV/Sales Low,0.79,0.97,1.19,1.11,0.67,0.77,1.17,0.69,1.06,1.04
EV/EBITDA,9.13,11.64,11.16,12.79,9.60,13.55,14.59,12.68,15.93,12.12
EV/EBITDA Average,7.07,9.76,11.98,11.83,11.67,12.15,14.55,11.53,13.83,14.70
EV/EBITDA High,9.32,11.85,14.50,13.41,16.62,16.19,16.37,13.53,16.24,17.91
EV/EBITDA Low,5.93,8.38,10.57,10.15,7.72,8.75,12.40,6.95,10.60,11.62
EV/EBIT,12.00,15.53,14.80,16.99,13.80,18.89,19.73,16.90,20.86,16.94
EV/EBIT Average,9.30,13.02,15.89,15.71,16.77,16.94,19.67,15.38,18.12,20.55
EV/EBIT High,12.26,15.81,19.23,17.80,23.89,22.57,22.13,18.04,21.27,25.03
EV/EBIT Low,7.80,11.18,14.02,13.47,11.09,12.20,16.76,9.26,13.89,16.23
Last Price,109.63,160.03,151.40,169.12,99.69,155.46,159.12,157.66,237.52,147.03
High Price,111.94,163.36,201.24,177.83,177.50,186.15,182.56,170.50,243.05,244.55
Low Price,71.48,109.29,142.63,131.59,78.81,99.71,130.09,71.33,143.15,138.52
Enterprise Value,7927,13226,12223,13381,7868,11414,13362,12675,17499,12096
Enterprise Value Average,6140,11092,13124,12375,9560,10234,13322,11532,15198,14674
Enterprise Value High,8095,13470,15877,14023,13621,13638,14985,13527,17842,17875
Enterprise Value Low,5148,9518,11580,10613,6324,7374,11352,6946,11647,11592
