,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5156,5368,5598,5931,7894,8264,8781,3566,6176,9646
+ Sales & Services Revenue,5156,5368,5598,5931,7894,8264,8781,3566,6176,9646
- Cost of Revenue,3861,3929,3701,3875,1931,6591,6802,3980,4822,7984
+ Cost of Goods & Services,3861,3929,3701,3875,1931,6591,6802,3980,4822,7984
Gross Profit,1295,1439,1897,2056,5963,1673,1979,-414,1354,1662
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,457,507,567,590,4639,898,872,508,680,1012
"+ Selling, General & Admin",179,199,211,225,368,326,313,101,173,295
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,278,308,356,365,4271,572,559,407,507,717
Operating Income (Loss),838,932,1330,1466,1324,775,1107,-922,674,650
- Non-Operating (Income) Loss,22,-43,18,121,165,190,91,896,45,571
"+ Interest Expense, Net",17,7,-13,3,52,35,21,56,92,41
+ Interest Expense,35,28,8,30,86,73,63,87,117,94
- Interest Income,18,21,21,27,34,38,42,31,25,53
+ Other Non-Op (Income) Loss,5,-50,31,118,113,155,70,840,-47,530
Pretax Income,816,975,1312,1345,1159,585,1016,-1818,629,79
- Income Tax Expense (Benefit),308,370,464,531,199,148,247,-511,151,21
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,508,605,848,814,960,437,769,-1307,478,58
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,508,605,848,814,960,437,769,-1307,478,58
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",508,605,848,814,960,437,769,-1307,478,58
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",508,605,848,814,960,437,769,-1307,478,58
Basic Weighted Avg Shares,140,135,128,124,123,123,123,123,125,127
"Basic EPS, GAAP",3.63,4.47,6.61,6.59,7.80,3.55,6.24,-10.59,3.82,0.46
Basic EPS from Cont Ops,3.63,4.47,6.61,6.59,7.80,3.55,6.24,-10.59,3.82,0.46
Diluted Weighted Avg Shares,142,137,129,124,124,124,124,123,127,128
"Diluted EPS, GAAP",3.58,4.42,6.55,6.54,7.75,3.52,6.19,-10.59,3.77,0.45
Diluted EPS from Cont Ops,3.58,4.42,6.55,6.54,7.75,3.52,6.19,-10.59,3.77,0.45
EBITDA,1108,1226,1650,1829,1696,1173,1530,-502,1068,1065
EBITDA Margin (%),21.49,22.84,29.47,30.84,21.48,14.19,17.42,-14.08,17.29,11.04
EBITA,838,932,1330,1466,1324,775,1107,-922,674,650
EBIT,838,932,1330,1466,1324,775,1107,-922,674,650
Gross Margin (%),25.12,26.81,33.89,34.67,75.54,20.24,22.54,-11.61,21.92,17.23
Operating Margin (%),16.25,17.36,23.76,24.72,16.77,9.38,12.61,-25.86,10.91,6.74
Profit Margin (%),9.85,11.27,15.15,13.72,12.16,5.29,8.76,-36.65,7.74,0.60
Sales per Employee,391288,384748,369676,310329,340905,353525,363844,162113,270486,378735
Dividend per Share,0.20,0.50,0.79,1.10,1.20,1.28,1.40,0.36,0,0
Depreciation Expense,270,294,320,363,372,398,423,420,394,415
