,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,6074,6623,4356,5436,4920,5654,5948,-2928,4145,5327
+ Depreciation & Amortization,1821,1907,1863,1962,2140,2433,3783,4156,4557,4108
+ Non-Cash Items,-191,-289,1326,175,-1377,-4662,-3679,2295,-1282,-2789
+ Stock-Based Compensation,275,240,158,152,192,251,356,330,442,420
+ Deferred Income Taxes,242,376,662,398,62,735,669,-99,-88,-1663
+ Asset Impairment Charge,0,0,0,0,0,0,0,3183,0,0
+ Other Non-Cash Adj,-708,-905,506,-375,-1631,-5648,-4704,-1119,-1636,-1546
+ Chg in Non-Cash Work Cap,-199,-1247,-847,-1161,-52,-755,-231,811,-278,522
+ (Inc) Dec in Accts Receiv,-531,7,-438,-941,-448,-3030,112,1381,-2164,203
+ (Inc) Dec in Inventories,-1096,-1091,-844,-719,-1074,-537,-1216,412,163,-1575
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,1354,-40,490,450,1571,2446,1229,-1666,917,2075
+ Inc (Dec) in Other,74,-123,-55,49,-101,366,-356,684,806,-181
+ Net Cash From Disc Ops,-628,342,-372,-2532,0,3652,3062,-728,-71,0
Cash from Operating Activities,6877,7336,6326,3880,5631,6322,8883,3606,7071,7168
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3013,-2780,-2526,-2467,-2774,-2267,-2570,-2139,-2630,-3262
+ Acq of Fixed Prod Assets,-2291,-2187,-2089,-2087,-2394,-1867,-2219,-1967,-2442,-2775
+ Acq of Intangible Assets,-722,-593,-437,-380,-380,-400,-351,-172,-188,-487
+ Net Change in LT Investment,-135,129,-204,-189,-1292,-845,-322,56,142,-176
+ Dec in LT Investment,110,331,160,249,222,143,336,368,158,179
+ Inc in LT Investment,-245,-202,-364,-438,-1514,-988,-658,-312,-16,-355
+ Net Cash From Acq & Div,1258,286,-138,-288,435,-14219,26,5345,791,28
+ Cash from Divestitures,1409,344,200,211,596,74,82,5764,1879,94
+ Cash for Acq of Subs,-151,-58,-338,-499,-161,-14293,-56,-419,-1088,-66
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,777,60,9341,441,612,358,-226,-160,333,581
+ Net Cash From Disc Ops,351,-113,9000,6,0,286,-416,-241,0,0
Cash from Investing Activities,-1113,-2305,6473,-2503,-3019,-16973,-3092,3102,-1364,-2829
+ Dividends Paid,-1908,-2048,-2184,-2069,-2074,-2170,-2442,-2732,-2957,-3128
+ Net Cash From Debt,-2883,-552,775,3686,1475,8059,-2742,-16119,-305,-2
+ Cash From Debt,0,0,795,4017,3350,10935,88,2004,4062,1
+ Repayments of Debt,-2883,-552,-20,-331,-1875,-2876,-2830,-18123,-4367,-3
+ Cash (Repurchase) of Equity,-1200,-1500,-8900,-2254,-1453,-325,-151,-47,-2327,-2803
+ Increase in Capital Stock,0,0,1100,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1200,-1500,-10000,-2254,-1453,-325,-151,-47,-2327,-2803
+ Other Financing Activities,51,-159,-476,-551,1059,2401,771,13624,-1096,74
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-5940,-4259,-10785,-1188,-993,7965,-4564,-5274,-6685,-5859
Effect of Foreign Exchange Rates,-41,-156,-174,-120,210,-120,-19,-22,-1,-42
Net Changes in Cash,-176,772,2014,189,1619,-2686,1227,1434,-978,-1520
EBITDA,11030,11676,9154,10134,10812,10986,12749,5450,9515,9522
EBITDA Margin (%),17.61,17.94,16.32,17.70,18.07,16.52,16.55,9.63,14.78,14.20
Net Cash Paid for Acquisitions,-1258,-286,138,288,-435,14219,-26,-5345,-791,-28
Free Cash Flow,3864,4556,3800,1413,2857,4055,6313,1467,4441,3906
Free Cash Flow to Firm,4519,5213,4355,2205,3433,4764,7475,0,5552,5034
Free Cash Flow to Equity,1703,4597,5012,5479,4712,12514,3922,-14480,4324,4391
Free Cash Flow per Basic Share,4.29,5.07,4.35,1.73,3.62,5.07,7.38,1.08,2.96,2.65
Price/Free Cash Flow,6.56,6.59,6.08,8.98,7.63,6.25,7.12,16.87,13.34,14.38
Cash Flow to Net Income,1.20,1.18,0.83,0.77,1.24,1.20,1.60,-1.02,1.83,1.38
