,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,14.79,14.24,14.15,14.33,14.29,13.74,13.09,16.48,15.78,16.56
Days Sales Outstanding,24.68,25.63,25.79,25.47,25.54,26.56,27.89,22.15,23.12,22.04
Inventory Turnover,6.27,5.53,5.25,5.36,5.25,5.59,5.25,6.57,6.28,5.45
Days Inventory Outstanding,58.19,65.97,69.48,68.09,69.58,65.33,69.51,55.60,58.12,67.00
Accounts Payable Turnover,9.78,10.40,9.81,8.89,7.51,7.91,5.95,6.12,5.41,5.20
Accounts Payable Turnover Days,37.31,35.09,37.20,41.07,48.59,46.14,61.35,59.65,67.53,70.22
Cash Conversion Cycle,45.56,56.50,58.07,52.49,46.54,45.75,36.05,18.10,13.72,18.82
Inventory to Cash Days,-33.51,-40.34,-43.69,-42.62,-44.05,-38.77,-41.62,-33.44,-34.99,-44.96
Inventories,925,1016,993,940,902,1199,863,871,933,1246
Raw Materials,364,399,427,391,377,478,271,297,321,390
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,561,617,566,549,525,721,592,574,612,856
Other Inventory,0,0,0,0,0,0,0,0,0,0
