,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,14524,13393,15243,19179,15908,12323,12540,14892,13203,14756
- Cash & Cash Equivalents,333,232,253,296,319,226,31,859,69,109
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,-7,-12,-4,8,8,9,9,6,2,2
+ Total Debt,4453,4015,4095,3533,3536,9894,8474,6263,5112,4872
Enterprise Value,18637,17164,19081,22424,19133,22000,20992,20302,18248,19521
Total Capital,6230,6213,6597,5480,5941,12139,10488,9471,8868,8926
Total Debt/Capital (%),71.48,64.62,62.07,64.47,59.52,81.51,80.80,66.13,57.65,54.58
Total Debt / EV,0.24,0.23,0.21,0.16,0.18,0.45,0.40,0.31,0.28,0.25
EV/Sales,2.31,2.08,2.36,2.82,2.42,2.53,2.59,2.34,2.15,2.28
EV/EBITDA,11.89,10.90,12.52,15.68,9.69,14.25,13.15,12.19,11.20,12.79
EV/EBIT,16.07,13.53,15.63,19.99,11.55,19.13,18.25,15.18,13.91,16.42
EV/Cash Flow to Firm,16.71,17.49,15.17,14.57,13.99,14.69,12.59,12.21,15.29,14.70
EV/Free Cash Flow to Firm,12.84,12.92,11.65,11.93,11.22,11.55,10.23,10.35,12.43,12.44
Diluted Market Cap,14756,13522,15390,19366,16225,12364,12581,14990,13335,14904
Diluted Enterprise Value,18869,17293,19228,22611,19450,22041,21033,20400,18380,19669
EV per Share,59.73,54.84,61.55,72.81,63.56,73.09,69.74,67.22,60.43,65.29
TTM Sales,8052,8268,8082,7961,7890,8685,8107,8691,8476,8562
TTM EBITDA,1567,1574,1524,1430,1974,1544,1596,1665,1629,1526
TTM Operating Income,1160,1269,1221,1122,1656,1150,1150,1337,1312,1189
TTM Cash Flow to Firm,1115,982,1257,1539,1368,1498,1668,1663,1193,1328
TTM Free Cash Flow to Firm,1451,1329,1637,1880,1706,1905,2052,1962,1468,1570
