,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,48607,47142,49161,49247,48005,49330,51904,49301,49818,51557
+ Sales & Services Revenue,48607,47142,49161,49247,48005,49330,51904,49301,49818,51557
- Cost of Revenue,19167,19373,19480,18287,17781,18724,19238,17618,17924,19309
+ Cost of Goods & Services,19167,19373,19480,18287,17781,18724,19238,17618,17924,19309
Gross Profit,29440,27769,29681,30960,30224,30606,32666,31683,31894,32248
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,18139,18006,18427,18032,17495,17939,18125,17582,18175,18273
"+ Selling, General & Admin",11802,11437,11861,11433,11177,11386,11398,11094,11411,11186
+ Research & Development,5942,6294,6207,6296,6059,6332,6577,6347,6549,6774
+ Other Operating Expense,395,275,359,303,259,221,150,141,215,313
Operating Income (Loss),11301,9763,11254,12928,12729,12667,14541,14101,13719,13975
- Non-Operating (Income) Loss,74,48,53,8,442,-372,-30,131,457,-502
"+ Interest Expense, Net",-71,-127,-203,-329,-477,-565,-449,-335,-184,-116
+ Interest Expense,583,564,566,676,861,943,859,585,434,360
- Interest Income,654,691,769,1005,1338,1508,1308,920,618,476
+ Other Non-Op (Income) Loss,145,175,256,337,919,193,419,466,641,-386
Pretax Income,11227,9715,11201,12920,12287,13039,14571,13970,13262,14477
- Income Tax Expense (Benefit),1244,1862,2220,2181,2678,12929,2950,2756,2671,2665
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,9983,7853,8981,10739,9609,110,11621,11214,10591,11812
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,9983,7853,8981,10739,9609,110,11621,11214,10591,11812
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",9983,7853,8981,10739,9609,110,11621,11214,10591,11812
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",9983,7853,8981,10739,9609,110,11621,11214,10591,11812
Basic Weighted Avg Shares,5329,5234,5104,5053,5010,4837,4419,4236,4222,4170
"Basic EPS, GAAP",1.87,1.50,1.76,2.13,1.92,0.02,2.63,2.65,2.51,2.83
Basic EPS from Cont Ops,1.87,1.50,1.76,2.13,1.92,0.02,2.63,2.65,2.51,2.83
Diluted Weighted Avg Shares,5380,5281,5146,5088,5049,4881,4453,4254,4236,4192
"Diluted EPS, GAAP",1.86,1.49,1.75,2.11,1.90,0.02,2.61,2.64,2.50,2.82
Diluted EPS from Cont Ops,1.86,1.49,1.75,2.11,1.90,0.02,2.61,2.64,2.50,2.82
EBITDA,13652,12195,13696,15078,15015,14859,16438,15909,15581,15932
EBITDA Margin (%),28.09,25.87,27.86,30.62,31.28,30.12,31.67,32.27,31.28,30.90
EBITA,11301,9763,11254,12928,12729,12667,14541,14101,13719,13975
EBIT,11301,9763,11254,12928,12729,12667,14541,14101,13719,13975
Gross Margin (%),60.57,58.91,60.38,62.87,62.96,62.04,62.94,64.26,64.02,62.55
Operating Margin (%),23.25,20.71,22.89,26.25,26.52,25.68,28.02,28.60,27.54,27.11
Profit Margin (%),20.54,16.66,18.27,21.81,20.02,0.22,22.39,22.75,21.26,22.91
Sales per Employee,647670,636693,684379,668209,658505,664825,683847,636142,626642,618932
Dividend per Share,0.62,0.72,0.80,0.94,1.10,1.23,1.35,1.42,1.46,1.49
Depreciation Expense,2351,2432,2442,2150,2286,2192,1897,1808,1862,1957
