,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,16094,9457,9678,11101,13210,13452,9100,3687,11784,7528
- Cash & Cash Equivalents,1135,869,1526,1319,2673,1250,1234,1434,2016,790
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1,140,890,876,1580,1601,1603,4488,3436,3261
Enterprise Value,14888,8452,8809,10197,11706,13796,9204,6733,13196,9836
Total Capital,-98,-76,704,775,1690,1723,1897,3498,3280,2098
Total Debt/Capital (%),-1.00,-184.30,126.55,113.07,93.46,92.92,84.48,128.30,104.75,155.48
Total Debt / EV,6.62,0.02,0.10,0.09,0.13,0.12,0.17,0.67,0.26,0.33
EV/Sales,2.93,1.76,2.10,2.27,2.61,2.35,1.53,1.36,2.30,1.47
EV/EBITDA,8.82,6.45,10.88,11.80,11.70,14.82,8.50,0,11.12,7.17
EV/EBIT,9.77,7.55,14.25,15.60,14.87,20.57,11.31,0,13.63,8.37
EV/Cash Flow to Firm,10.53,8.58,9.44,13.80,14.07,14.56,12.25,14.33,9.49,10.91
EV/Free Cash Flow to Firm,8.99,7.01,7.78,8.98,10.50,11.36,8.97,9.97,8.76,9.88
Diluted Market Cap,16345,9665,9699,11133,13252,13481,9227,3719,11931,8430
Diluted Enterprise Value,15211,8937,9064,10690,12159,13831,9596,6773,13351,10901
EV per Share,52.81,30.81,31.85,36.62,41.52,47.90,32.09,24.38,47.21,40.78
TTM Sales,5075,4806,4192,4492,4488,5880,6027,4961,5746,6685
TTM EBITDA,1688,1309,810,864,1000,931,1082,-302,1187,1371
TTM Operating Income,1525,1120,618,654,787,671,814,-551,968,1176
TTM Cash Flow to Firm,1414,985,933,739,832,947,751,470,1390,901
TTM Free Cash Flow to Firm,1655,1205,1132,1135,1115,1215,1026,675,1506,995
