,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,10557,11035,10231,10183,11207,11687,10829,11370,12857,14439
+ Sales & Services Revenue,10557,11035,10231,10183,11207,11687,10829,11370,12857,14439
- Cost of Revenue,7186,7689,6648,6824,6951,7273,6137,6328,7556,9228
+ Cost of Goods & Services,7186,7689,6648,6824,6951,7273,6137,6328,7556,9228
Gross Profit,3371,3346,3583,3359,4256,4414,4692,5042,5301,5211
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1487,1564,1673,1738,1926,2021,2065,2209,2451,2654
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,1487,1564,1673,1738,1926,2021,2065,2209,2451,2654
Operating Income (Loss),1884,1782,1910,1621,2330,2393,2627,2833,2850,2557
- Non-Operating (Income) Loss,454,258,206,-209,745,1347,893,1344,2631,1214
"+ Interest Expense, Net",534,532,532,527,610,821,990,985,1129,979
+ Interest Expense,559,554,561,553,659,925,1077,1081,1198,1054
- Interest Income,25,22,29,26,49,104,87,96,69,75
+ Other Non-Op (Income) Loss,-80,-274,-326,-736,135,526,-97,359,1502,235
Pretax Income,1430,1524,1704,1830,1585,1046,1734,1489,219,1343
- Income Tax Expense (Benefit),366,300,341,389,1276,96,315,249,99,556
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1088,1262,1448,1519,351,1126,1999,2255,1463,2285
- Net Extraordinary Losses (Gains),158,200,196,296,188,152,-35,-1506,290,292
+ Discontinued Operations,0,0,0,0,-31,188,363,1850,0,0
+ Extraord. & Accounting Changes,158,200,196,296,219,-36,-398,-3356,290,292
Income (Loss) Incl. MI,930,1062,1252,1223,163,974,2034,3761,1173,1993
- Minority Interest,-79,-100,-98,-148,-94,-76,-164,-172,-145,-146
"Net Income, GAAP",1009,1162,1350,1371,257,1050,2198,3933,1318,2139
- Preferred Dividends,5,1,1,1,1,126,143,169,64,45
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1004,1161,1349,1370,256,924,2055,3764,1254,2094
Basic Weighted Avg Shares,244,246,248,250,252,268,278,291,312,315
"Basic EPS, GAAP",4.12,4.72,5.43,5.48,1.02,3.45,7.39,12.93,4.02,6.64
Basic EPS from Cont Ops,4.46,5.13,5.83,6.07,1.40,4.20,7.19,7.75,4.69,7.25
Diluted Weighted Avg Shares,249,251,251,251,252,270,282,292,313,316
"Diluted EPS, GAAP",4.03,4.63,5.38,5.45,1.01,3.42,7.29,12.88,4.01,6.62
Diluted EPS from Cont Ops,4.36,5.03,5.77,6.05,1.39,4.17,7.09,7.72,4.67,7.22
EBITDA,2997,2938,3160,2933,3820,3942,4196,4499,4705,4576
EBITDA Margin (%),28.39,26.62,30.89,28.80,34.09,33.73,38.75,39.57,36.59,31.69
EBITA,1884,1782,1910,1621,2330,2393,2627,2833,2850,2557
EBIT,1884,1782,1910,1621,2330,2393,2627,2833,2850,2557
Gross Margin (%),31.93,30.32,35.02,32.99,37.98,37.77,43.33,44.34,41.23,36.09
Operating Margin (%),17.85,16.15,18.67,15.92,20.79,20.48,24.26,24.92,22.17,17.71
Profit Margin (%),9.56,10.53,13.20,13.46,2.29,8.98,20.30,34.59,10.25,14.81
Sales per Employee,616575,647366,588428,614359,404468,694704,775217,418754,835413,914729
Dividend per Share,2.51,2.44,2.53,2.75,3.01,3.61,4.08,4.57,4.59,4.68
Depreciation Expense,1113,1156,1250,1312,1490,1549,1569,1666,1855,2019
