,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,6344,7457,7422,7829,8328,7380,7758,8122,7687,7763
ST Debt,3551,1476,526,652,850,1351,4,350,778,1590
LT Debt,2793,5981,6896,7177,7478,6029,7754,7772,6909,6173
Total Debt/EBITDA,2.03,2.19,2.22,2.22,2.16,1.82,2.03,2.45,1.98,1.85
Net Debt/EBITDA,0.87,1.02,1.29,1.52,1.36,1.45,1.51,1.68,1.58,1.68
Total Debt/EBIT,2.52,2.58,2.59,2.56,2.45,2.06,2.28,2.82,2.21,2.05
Net Debt/EBIT,1.08,1.20,1.51,1.75,1.54,1.64,1.70,1.93,1.77,1.86
EBITDA to Interest Expense,13.09,13.59,14.81,14.91,14.85,15.74,17.32,16.06,19.24,20.69
EBITDA-CapEx/Interest Expense,11.55,12.15,13.55,13.76,13.71,14.32,15.85,14.92,17.78,18.66
EBIT to Interest Expense,10.53,11.56,12.69,12.93,13.07,13.95,15.39,13.99,17.21,18.67
Interest Expense,239,250,226,237,260,257,221,206,202,203
Common Equity/Total Assets,74.87,97.18,116.49,128.35,120.48,142.72,148.72,148.09,151.34,167.33
Long-Term Debt/Equity (%),28.77,87.65,131.91,168.51,162.95,185.05,255.91,244.25,190.54,199.84
Long-Term Debt/Capital (%),13.11,24.27,26.78,26.25,26.19,21.08,25.70,24.88,21.58,18.39
Long-Term Debt/Total Assets (%),13.99,33.83,43.84,47.21,44.56,40.54,51.46,49.78,42.97,40.03
Total Debt/Equity (%),65.34,109.28,141.97,183.82,181.48,226.52,256.04,255.25,212.00,251.31
Total Debt/Capital (%),29.79,30.26,28.83,28.63,29.17,25.80,25.71,26.00,24.01,23.13
Total Debt/Total Assets (%),31.77,42.18,47.19,51.50,49.63,49.63,51.49,52.02,47.81,50.34
Net Debt to Equity,28.08,50.81,82.86,125.78,114.06,180.36,190.66,174.67,169.88,228.39
Net Debt/Capital (%),15.42,16.79,19.12,21.54,20.56,21.68,20.49,19.38,20.20,21.47
EBITDA,3129,3398,3346,3534,3861,4045,3828,3309,3887,4200
EBITDA-CapEx,2761,3037,3062,3261,3564,3681,3502,3073,3591,3788
Operating Income (Loss),2516,2891,2869,3064,3399,3584,3402,2882,3477,3790
