,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,35899,36789,33894,42481,56979,40921,57535,64027,76789,67192
- Cash & Cash Equivalents,3618,3990,3090,2472,3094,1504,1981,2564,1527,708
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,6,5,4,5,4,4,4,1,1,1
+ Total Debt,6344,7457,7422,7829,8328,7380,7758,8122,7687,7763
Enterprise Value,38631,40261,38230,47843,62217,46801,63316,69586,82950,74248
Total Capital,21299,24641,25748,27345,28548,28607,30171,31243,32019,33569
Total Debt/Capital (%),29.79,30.26,28.83,28.63,29.17,25.80,25.71,26.00,24.01,23.13
Total Debt / EV,0.16,0.19,0.19,0.16,0.13,0.16,0.12,0.12,0.09,0.10
EV/Sales,2.73,2.78,2.85,3.52,4.35,3.17,4.49,5.53,5.74,4.66
EV/EBITDA,12.35,11.85,11.43,13.54,16.11,11.57,16.54,21.03,21.34,17.68
EV/EBIT,15.35,13.93,13.33,15.61,18.30,13.06,18.61,24.15,23.86,19.59
EV/Cash Flow to Firm,14.34,22.48,15.56,19.39,24.53,15.57,20.01,23.45,30.49,29.60
EV/Free Cash Flow to Firm,12.62,18.71,13.95,17.46,21.96,13.89,18.14,21.72,27.50,25.42
Diluted Market Cap,37490,38870,34490,43730,57864,42043,58579,64351,77648,68447
Diluted Enterprise Value,40222,42342,38826,49092,63102,47923,64360,69910,83809,75503
EV per Share,89.79,105.14,105.11,137.92,182.19,142.64,197.99,219.72,265.10,243.43
TTM Sales,14135,14484,13405,13599,14314,14768,14109,12574,14455,15932
TTM EBITDA,3129,3398,3346,3534,3861,4045,3828,3309,3887,4200
TTM Operating Income,2516,2891,2869,3064,3399,3584,3402,2882,3477,3790
TTM Cash Flow to Firm,2694,1791,2457,2468,2536,3005,3164,2968,2721,2508
TTM Free Cash Flow to Firm,3062,2152,2741,2741,2833,3369,3490,3204,3017,2920
