,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),11.61,18.34,10.70,10.76,8.49,12.37,11.56,9.26,11.35,12.10
Return on Assets (%),8.55,15.65,11.37,13.16,10.55,16.20,16.84,13.75,17.00,19.26
Return on Capital (%),9.15,13.59,8.16,8.29,6.52,9.65,9.15,7.39,9.03,9.74
Return on Invested Capital (%),10.96,13.28,14.81,17.18,13.88,22.83,24.22,20.25,24.78,26.80
Gross Margin (%),39.48,40.12,41.16,41.94,41.95,41.74,41.97,41.35,41.27,40.82
EBITDA Margin (%),22.14,23.46,24.96,25.99,26.97,27.39,27.13,26.32,26.89,26.36
Operating Margin (%),17.80,19.96,21.40,22.53,23.75,24.27,24.11,22.92,24.05,23.79
Incremental Operating Margin (%),8.79,107.45,2.04,100.52,46.85,40.75,27.62,33.88,31.63,21.19
Pretax Margin (%),16.60,18.63,20.28,21.38,22.84,22.98,23.30,21.50,23.01,24.11
Profit Margin (%),11.88,20.34,14.17,14.96,11.79,17.36,17.87,16.77,18.64,19.04
Net Income to Common Margin (%),11.88,20.34,14.17,14.96,11.79,17.36,17.87,16.77,18.64,19.04
Effective Tax Rate (%),30.55,29.97,30.16,30.02,48.41,24.48,23.33,22.00,19.00,21.03
Dvd Payout Ratio (%),32.39,37.62,39.07,40.34,55.78,43.85,52.40,65.39,54.31,50.82
Sustainable Growth Rate (%),7.85,11.44,6.52,6.42,3.76,6.95,5.50,3.21,5.19,5.95
