,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,12104,13878,13423,13788,14198,13972,13630,11651,12382,12869
+ Sales & Services Revenue,12104,13878,13423,13788,14198,13972,13630,11651,12382,12869
- Cost of Revenue,10131,11421,10979,11311,11795,11594,11406,10094,10297,10800
+ Cost of Goods & Services,10131,11421,10979,11311,11795,11594,11406,10094,10297,10800
Gross Profit,1973,2457,2444,2477,2403,2378,2224,1557,2085,2069
+ Other Operating Income,-11257,-12782,-12283,-12615,-13132,-12869,0,0,0,0
- Operating Expenses,1126,1361,1304,1304,1337,1275,1152,1045,1221,1186
"+ Selling, General & Admin",1126,1361,1304,1304,1337,1275,1152,1045,1221,1186
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),12104,13878,13423,13788,14198,13972,1072,512,864,883
- Non-Operating (Income) Loss,11430,13025,12452,12912,13436,12588,130,230,-9,-133
"+ Interest Expense, Net",173,191,169,174,174,166,171,166,142,107
+ Interest Expense,173,191,169,174,174,166,171,166,142,107
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,11257,12834,12283,12738,13262,12422,-41,64,-151,-240
Pretax Income,674,853,971,876,762,1384,942,282,873,1016
- Income Tax Expense (Benefit),176,248,273,-33,-456,-162,127,-27,126,154
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,498,605,698,843,306,1222,815,309,747,862
- Net Extraordinary Losses (Gains),0,5,1,-119,-1,0,0,0,1,1
+ Discontinued Operations,0,-5,-1,119,1,0,0,0,-1,-1
+ Extraord. & Accounting Changes,0,10,2,-238,-2,0,0,0,2,2
Income (Loss) Incl. MI,498,600,697,962,307,1222,815,309,746,861
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",498,600,697,962,307,1222,815,309,746,861
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",498,600,697,962,307,1222,815,309,746,861
Basic Weighted Avg Shares,282,277,274,270,262,253,228,229,224,213
"Basic EPS, GAAP",1.77,2.17,2.54,3.56,1.17,4.83,3.57,1.35,3.33,4.05
Basic EPS from Cont Ops,1.77,2.19,2.55,3.12,1.17,4.83,3.57,1.35,3.33,4.05
Diluted Weighted Avg Shares,284,282,279,272,269,253,228,229,227,215
"Diluted EPS, GAAP",1.75,2.13,2.50,3.53,1.14,4.83,3.57,1.35,3.29,4.01
Diluted EPS from Cont Ops,1.75,2.15,2.50,3.10,1.14,4.83,3.57,1.35,3.30,4.01
EBITDA,12493,14337,13884,14225,14645,14409,1488,903,1254,1280
EBITDA Margin (%),103.21,103.31,103.43,103.17,103.15,103.13,10.92,7.75,10.13,9.95
EBITA,12104,13878,13423,13788,14198,13972,1072,512,864,883
EBIT,12104,13878,13423,13788,14198,13972,1072,512,864,883
Gross Margin (%),16.30,17.70,18.21,17.96,16.92,17.02,16.32,13.36,16.84,16.08
Operating Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,7.87,4.39,6.98,6.86
Profit Margin (%),4.11,4.32,5.19,6.98,2.16,8.75,5.98,2.65,6.02,6.69
Sales per Employee,378250,408176,383514,383000,383730,399200,389429,353061,375212,378500
Dividend per Share,0.08,0.10,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Depreciation Expense,389,459,461,437,447,437,416,391,390,397
