,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,498,506,508,507,508,514,525,537,544,550
Diluted Weighted Avg Shares,497,504,508,509,509,511,520,528,540,547
Basic Weighted Avg Shares,496,504,508,509,509,511,519,527,539,547
Revenue per Share,22.00,23.19,21.71,21.83,22.40,22.58,22.21,21.87,24.92,27.99
EBITDA per Share,5.94,6.15,6.40,7.17,7.46,7.33,7.72,7.97,8.27,9.11
Operating Income per Share,3.72,3.87,3.94,4.35,4.30,3.85,4.05,4.02,4.09,4.44
"Basic EPS, GAAP",1.91,2.03,1.94,2.21,2.26,2.47,2.64,2.80,2.96,3.17
Basic EPS from Cont Ops,1.91,2.03,1.94,2.21,2.26,2.47,2.64,2.80,2.96,3.17
"Diluted EPS, GAAP",1.91,2.03,1.94,2.21,2.26,2.47,2.64,2.79,2.96,3.17
Diluted EPS from Cont Ops,1.91,2.03,1.94,2.21,2.26,2.47,2.64,2.79,2.96,3.17
Dividend per Share,1.04,1.11,1.19,1.34,1.42,1.43,1.52,1.62,1.73,1.85
Cash Flow per Share,5.21,5.26,5.96,6.00,6.14,6.11,6.29,5.40,4.06,7.19
Free Cash Flow per Basic Share,-1.64,-1.09,-1.29,-0.28,-0.23,-1.63,-1.85,-4.78,-3.81,-1.29
Cash & Equivalents per Share,0.22,0.16,0.17,0.17,0.16,0.29,0.47,0.24,0.31,0.20
Book Value per Share,8.14,8.87,9.50,10.35,11.19,12.02,12.82,13.61,14.58,15.67
Tangible Book Value per Share,19.21,20.20,20.89,21.73,22.56,23.78,25.24,27.12,28.70,30.34
