,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,14.93,14.88,14.21,14.80,14.50,13.93,13.59,13.15,13.89,12.81
Days Sales Outstanding,24.45,24.53,25.68,24.66,25.18,26.21,26.86,27.76,26.28,28.50
Inventory Turnover,13.32,13.55,11.67,11.24,11.39,12.23,12.47,12.16,14.02,13.18
Days Inventory Outstanding,27.40,26.94,31.29,32.49,32.04,29.83,29.28,30.01,26.04,27.69
Accounts Payable Turnover,6.71,6.55,6.60,6.79,6.05,5.66,5.37,5.18,6.25,5.99
Accounts Payable Turnover Days,54.40,55.73,55.28,53.77,60.32,64.45,67.91,70.49,58.40,60.94
Cash Conversion Cycle,-2.55,-4.26,1.68,3.38,-3.10,-8.41,-11.76,-12.72,-6.08,-4.75
Inventory to Cash Days,-2.95,-2.41,-5.61,-7.83,-6.86,-3.62,-2.42,-2.25,0.24,0.81
Inventories,577,597,609,604,610,548,544,535,631,803
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,577,597,609,604,610,548,544,535,631,803
