,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,81,81,80,79,79,107,107,107,255,255
Diluted Weighted Avg Shares,82,81,81,80,79,88,113,114,243,255
Basic Weighted Avg Shares,81,81,80,80,79,88,112,112,243,255
Revenue per Share,36.31,38.16,37.58,39.13,42.98,45.43,45.89,45.39,47.97,48.78
EBITDA per Share,7.40,8.44,8.39,8.25,9.09,8.70,9.11,8.15,7.33,8.75
Operating Income per Share,6.38,7.33,7.28,6.97,7.60,6.71,6.23,5.25,2.57,4.13
"Basic EPS, GAAP",4.35,5.12,5.12,5.09,3.74,3.85,4.07,3.24,1.11,-7.23
Basic EPS from Cont Ops,4.35,5.12,5.12,5.09,3.74,3.88,4.11,3.28,1.15,-7.20
"Diluted EPS, GAAP",4.32,5.09,5.09,5.06,3.73,3.83,4.03,3.19,1.11,-7.23
Diluted EPS from Cont Ops,4.32,5.09,5.09,5.06,3.73,3.86,4.07,3.22,1.15,-7.20
Dividend per Share,1.07,1.65,1.97,2.32,2.61,2.63,2.80,2.88,2.74,3.18
Cash Flow per Share,5.01,6.40,5.39,6.72,4.94,4.99,6.24,6.38,5.91,1.35
Free Cash Flow per Basic Share,3.36,4.64,4.13,5.14,3.31,3.01,4.08,4.66,4.28,-0.63
Cash & Equivalents per Share,4.98,5.92,2.27,4.09,4.66,6.08,5.68,6.14,2.81,1.93
Book Value per Share,37.97,41.66,45.22,48.39,49.21,37.26,38.71,39.02,14.44,3.88
Tangible Book Value per Share,9.47,9.54,4.27,3.35,1.48,-21.50,-18.92,-17.77,-22.46,-18.21
