,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,19.78,20.10,23.57,23.17,40.81,34.32,31.19,34.31,133.70,0
Price/Earnings Average,18.19,18.96,22.20,24.43,36.51,35.38,32.35,37.59,127.29,-16.26
Price/Earnings High,20.77,20.66,24.05,28.25,41.89,40.86,37.58,44.36,141.37,-21.01
Price/Earnings Low,15.53,16.19,19.07,19.12,30.26,31.70,25.76,28.41,93.55,-11.50
Price/Book Value,2.26,2.47,2.67,2.44,3.10,3.55,3.28,2.85,10.29,27.00
Price/Book Value Average,2.08,2.33,2.51,2.57,2.77,3.66,3.40,3.12,9.80,30.27
Price/Book Value High,2.38,2.54,2.72,2.97,3.18,4.22,3.95,3.69,10.88,39.11
Price/Book Value Low,1.78,1.99,2.16,2.01,2.30,3.28,2.71,2.36,7.20,21.41
Price/Tangible Book Value,9.08,10.79,28.28,35.19,102.78,-6.15,-6.71,-6.26,-6.62,-5.76
Price/Tangible Book Value Average,8.35,10.18,26.64,37.11,91.95,-6.34,-6.96,-6.86,-6.30,-6.45
Price/Tangible Book Value High,9.53,11.09,28.86,42.90,105.50,-7.32,-8.08,-8.10,-6.99,-8.34
Price/Tangible Book Value Low,7.13,8.69,22.88,29.04,76.21,-5.68,-5.54,-5.19,-4.63,-4.56
Price/Sales,2.37,2.70,3.21,3.01,3.55,2.91,2.77,2.45,3.10,2.15
Price/Sales Average,2.18,2.55,3.02,3.18,3.18,3.00,2.87,2.69,2.95,2.41
Price/Sales High,2.49,2.77,3.28,3.67,3.64,3.46,3.33,3.17,3.27,3.11
Price/Sales Low,1.86,2.17,2.60,2.49,2.63,2.69,2.28,2.03,2.17,1.70
Price/Cash Flow,17.16,16.07,22.38,17.53,30.88,26.51,20.34,17.45,25.12,77.49
Price/Cash Flow Average,15.78,15.16,21.08,18.48,27.63,27.32,21.10,19.12,23.92,86.89
Price/Cash Flow High,18.02,16.52,22.84,21.37,31.70,31.56,24.51,22.56,26.56,112.24
Price/Cash Flow Low,13.47,12.94,18.11,14.47,22.90,24.48,16.80,14.45,17.58,61.45
Price/Free Cash Flow,13.01,12.68,18.25,14.24,23.31,19.10,15.25,14.00,19.68,31.42
Price/Free Cash Flow Average,11.96,11.96,17.19,15.02,20.85,19.68,15.81,15.34,18.74,35.22
Price/Free Cash Flow High,13.66,13.04,18.62,17.36,23.92,22.73,18.37,18.11,20.81,45.50
Price/Free Cash Flow Low,10.21,10.21,14.77,11.75,17.28,17.64,12.59,11.60,13.77,24.91
EV/Sales,2.55,2.84,3.49,3.32,3.92,4.55,3.40,3.10,4.17,3.00
EV/Sales Average,2.36,2.69,3.30,3.48,3.55,4.66,3.50,3.32,4.01,3.26
EV/Sales High,2.67,2.92,3.55,3.97,4.01,5.22,3.94,3.78,4.36,3.96
EV/Sales Low,2.04,2.32,2.88,2.79,3.00,4.28,2.94,2.70,3.20,2.55
EV/EBITDA,12.51,12.86,15.62,15.73,18.53,23.75,17.13,17.25,27.29,16.70
EV/EBITDA Average,11.58,12.17,14.79,16.50,16.77,24.31,17.62,18.50,26.28,18.15
EV/EBITDA High,13.10,13.20,15.91,18.84,18.98,27.27,19.85,21.07,28.51,22.07
EV/EBITDA Low,10.01,10.49,12.89,13.25,14.20,22.33,14.82,15.01,20.92,14.22
EV/EBIT,14.52,14.80,18.01,18.64,22.17,30.77,25.07,26.81,77.78,35.39
EV/EBIT Average,13.44,14.00,17.06,19.55,20.06,31.50,25.79,28.75,74.87,38.47
EV/EBIT High,15.20,15.19,18.35,22.32,22.70,35.33,29.05,32.74,81.25,46.78
EV/EBIT Low,11.62,12.07,14.87,15.70,16.99,28.93,21.69,23.33,59.60,30.14
Last Price,85.99,102.95,120.62,117.83,152.61,132.23,126.96,111.26,148.56,104.84
High Price,90.30,105.84,123.08,143.64,156.64,157.40,152.95,143.87,157.08,151.86
Low Price,67.50,82.91,97.59,97.24,113.16,122.11,104.86,92.14,103.94,83.14
Enterprise Value,7530,8784,10545,10340,13324,18085,17484,15752,48610,37266
Enterprise Value Average,6968,8313,9985,10848,12054,18517,17986,16891,46796,40508
Enterprise Value High,7880,9017,10742,12384,13643,20768,20260,19239,50778,49255
Enterprise Value Low,6025,7165,8702,8709,10210,17006,15124,13708,37250,31734
