,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2371,1307,975,1430,1764,1399,1470,1870,2374,2548
"+ Cash, Cash Equivalents & STI",149,173,98,249,37,12,21,524,146,220
+ Cash & Cash Equivalents,149,173,98,249,37,12,21,524,146,220
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1550,745,594,872,1203,819,835,830,1442,1532
"+ Accounts Receivable, Net",1550,745,594,872,1203,819,835,830,1442,1532
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,417,134,205,201,433,438,507,371,581,581
+ Raw Materials,0,56,77,61,90,141,202,143,153,149
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,417,134,128,140,342,297,305,228,428,432
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,-56,0,0,0,0,0,0,0,0
+ Other ST Assets,255,255,79,107,92,130,108,144,205,215
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,15337,13997,14471,14709,15081,16833,20342,21209,21247,21831
"+ Property, Plant & Equip, Net",12298,11662,12374,12571,12698,14767,18349,19155,19320,19953
"+ Property, Plant & Equip",15536,13603,14530,15078,15560,18031,22051,23073,23821,25015
- Accumulated Depreciation,3239,1940,2156,2507,2862,3264,3703,3918,4501,5063
+ LT Investments & Receivables,1230,1133,948,959,1003,969,862,805,798,802
+ LT Investments,1230,1133,948,959,1003,969,862,805,798,802
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1809,1202,1149,1179,1380,1097,1131,1249,1130,1077
+ Total Intangible Assets,1183,1015,1017,1005,993,967,958,774,763,753
+ Goodwill,683,526,526,526,681,681,681,528,528,528
+ Other Intangible Assets,499,489,492,480,312,286,277,246,236,225
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,627,187,131,173,387,130,173,475,366,324
Total Assets,17708,15305,15446,16139,16846,18232,21812,23079,23622,24379
+ Payables & Accruals,1504,891,745,987,1276,1279,1401,1054,1666,1593
+ Accounts Payable,1504,891,616,875,1141,1118,1210,719,1332,1359
+ Accrued Taxes,0,0,0,0,0,0,75,89,98,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,129,113,135,161,115,245,236,233
+ ST Debt,575,1066,657,1521,1047,508,230,21,910,937
+ ST Borrowings,575,1066,657,1521,1047,508,228,8,896,925
+ ST Finance Leases,0,0,0,0,0,2,2,14,14,12
