,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,577,663,379,743,594,1155,1279,613,1500,1722
+ Depreciation & Amortization,384,306,355,392,406,429,477,579,622,626
+ Non-Cash Items,324,258,422,259,508,397,356,868,567,554
+ Stock-Based Compensation,46,26,16,41,26,32,37,0,0,0
+ Deferred Income Taxes,152,157,138,212,438,361,373,187,472,463
+ Asset Impairment Charge,0,76,264,0,20,0,0,645,0,0
+ Other Non-Cash Adj,126,-1,4,7,24,4,-54,36,95,91
+ Chg in Non-Cash Work Cap,9,58,-149,-42,-193,206,-164,-161,-142,3
+ (Inc) Dec in Accts Receiv,-190,382,157,-286,-331,384,-20,-1,-611,-87
+ (Inc) Dec in Inventories,100,161,6,-12,-202,38,-8,77,-105,-62
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,165,-418,-181,271,284,-294,-34,-26,622,-26
+ Inc (Dec) in Other,-66,-66,-131,-16,56,78,-102,-210,-49,179
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1295,1286,1007,1352,1315,2187,1947,1899,2546,2906
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-2257,-1779,-1188,-625,-512,-2141,-3848,-2195,-697,-1202
+ Acq of Fixed Prod Assets,-2257,-1779,-1188,-625,-512,-2141,-3848,-2195,-697,-1202
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-430,-816,-28,-68,-88,-2,-4,0,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-430,-816,-28,-68,-88,-2,-4,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,45,29,25,77,33,28,84,-75,32,63
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-2642,-2566,-1191,-615,-568,-2115,-3769,-2271,-665,-1139
+ Dividends Paid,-305,-444,-509,-518,-829,-1335,-1458,-1605,-1667,-1672
+ Net Cash From Debt,987,1133,1284,-108,196,863,3128,1788,-605,-26
+ Cash From Debt,1248,1691,1292,1000,1190,1796,4185,3245,0,869
+ Repayments of Debt,-261,-558,-8,-1108,-995,-933,-1057,-1457,-605,-896
+ Cash (Repurchase) of Equity,605,1132,396,22,471,1204,29,970,33,32
+ Increase in Capital Stock,605,1132,396,22,471,1204,29,970,33,32
+ Decrease in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Other Financing Activities,-374,-517,-1062,19,-797,-829,131,-277,-20,-27
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,913,1304,109,-585,-959,-97,1831,875,-2259,-1693
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-434,24,-75,151,-212,-25,9,504,-378,74
EBITDA,1299,1443,1429,1668,1802,2263,2393,2546,3217,3434
EBITDA Margin (%),8.90,11.83,18.41,18.69,14.80,17.97,23.55,29.80,19.45,15.34
Net Cash Paid for Acquisitions,430,816,28,68,88,2,4,0,0,0
Free Cash Flow,-962,-494,-181,727,803,45,-1902,-296,1849,1704
Free Cash Flow to Firm,-701,-203,126,1092,1080,403,-1521,248,2403,2221
Free Cash Flow to Equity,25,640,1102,619,998,907,1225,1490,1243,1676
Free Cash Flow per Basic Share,-4.67,-2.36,-0.86,3.44,2.70,0.11,-4.60,-0.69,4.14,3.81
Price/Free Cash Flow,3.17,3.43,2.25,6.17,8.77,5.07,5.41,4.02,8.07,7.17
Cash Flow to Net Income,4.86,4.09,4.11,3.84,3.39,1.90,1.52,3.10,1.70,1.69
