,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),12.55,13.73,13.95,17.63,5.59,22.55,14.62,5.28,12.54,14.56
Return on Assets (%),3.83,4.36,4.76,6.40,2.00,8.26,5.57,2.03,4.78,5.36
Return on Capital (%),10.28,10.91,10.56,0,0,0,11.11,0,9.23,10.46
Return on Invested Capital (%),156.53,148.69,132.34,0,0,0,11.05,0,7.61,7.42
Gross Margin (%),16.30,17.70,18.21,17.96,16.92,17.02,16.32,13.36,16.84,16.08
EBITDA Margin (%),103.21,103.31,103.43,103.17,103.15,103.13,10.92,7.75,10.13,9.95
Operating Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,7.87,4.39,6.98,6.86
Incremental Operating Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,3771.93,28.30,48.15,3.90
Pretax Margin (%),5.57,6.15,7.23,6.35,5.37,9.91,6.91,2.42,7.05,7.89
Profit Margin (%),4.11,4.32,5.19,6.98,2.16,8.75,5.98,2.65,6.02,6.69
Net Income to Common Margin (%),4.11,4.32,5.19,6.98,2.16,8.75,5.98,2.65,6.02,6.69
Effective Tax Rate (%),26.11,29.07,28.12,0,0,0,13.48,0,14.43,15.16
Dvd Payout Ratio (%),4.42,4.63,3.15,2.61,6.86,1.64,2.21,5.83,2.41,1.97
Sustainable Growth Rate (%),11.99,13.10,13.51,17.17,5.21,22.18,14.30,4.97,12.24,14.27
