,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,10277,11808,11641,13125,14798,10755,10144,10967,16738,14599
- Cash & Cash Equivalents,1163,731,946,1137,1079,987,1181,2146,1922,1963
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1931,2811,2697,2777,3088,3066,3124,3707,3185,3182
Enterprise Value,11045,13888,13392,14765,16807,12834,12087,12528,18001,15818
Total Capital,6011,7470,8031,8357,8489,8503,8835,9709,9083,9111
Total Debt/Capital (%),32.12,37.63,33.58,33.23,36.38,36.06,35.36,38.18,35.07,34.92
Total Debt / EV,0.17,0.20,0.20,0.19,0.18,0.24,0.26,0.30,0.18,0.20
EV/Sales,0.91,1.00,1.00,1.07,1.18,0.92,0.89,1.08,1.45,1.23
EV/EBITDA,0.88,0.97,0.96,1.04,1.15,0.89,8.12,13.87,14.36,12.36
EV/EBIT,0.91,1.00,1.00,1.07,1.18,0.92,11.27,24.47,20.83,17.91
EV/Cash Flow to Firm,11.74,10.31,11.02,12.64,13.36,9.91,10.38,13.17,10.46,10.01
EV/Free Cash Flow to Firm,7.98,7.82,8.19,9.15,10.00,7.72,8.04,9.88,8.59,8.18
Diluted Market Cap,10362,12030,11832,13226,15209,11560,10144,11092,17481,15220
Diluted Enterprise Value,11130,14110,13583,14866,17218,13639,12087,12653,18744,16439
EV per Share,39.15,50.21,48.84,54.63,64.27,54.47,53.01,55.33,82.99,76.71
TTM Sales,12104,13878,13423,13788,14198,13972,13630,11651,12382,12869
TTM EBITDA,12493,14337,13884,14225,14645,14409,1488,903,1254,1280
TTM Operating Income,12104,13878,13423,13788,14198,13972,1072,512,864,883
TTM Cash Flow to Firm,941,1346,1215,1169,1258,1294,1164,951,1721,1581
TTM Free Cash Flow to Firm,1385,1775,1635,1615,1681,1663,1503,1268,2096,1935
