,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,16385,15879,16560,19427,20776,22561,26145,42518,46385,46159
+ Sales & Services Revenue,16385,15879,16560,19427,20776,22561,26145,42518,46385,46159
- Cost of Revenue,4619,3932,3909,4946,6066,6547,8078,11773,9940,10137
+ Cost of Goods & Services,4619,3932,3909,4946,6066,6547,8078,11773,9940,10137
Gross Profit,11766,11947,12651,14481,14710,16014,18067,30745,36445,36022
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,8835,10233,10921,9942,11260,10896,12154,28568,27908,26918
"+ Selling, General & Admin",5104,5699,5001,5002,4849,4551,4871,7661,7690,7814
+ Research & Development,3731,4534,5920,4940,6411,6345,6148,11143,10195,9509
+ Other Operating Expense,0,0,0,0,0,0,1135,9764,10023,9595
Operating Income (Loss),2931,1714,1730,4539,3450,5118,5913,2177,8537,9104
- Non-Operating (Income) Loss,40,-667,-437,-1376,-1681,-892,938,9048,439,1391
"+ Interest Expense, Net",199,203,184,167,196,183,656,1420,1214,1232
+ Interest Expense,199,203,184,167,196,183,656,1420,1334,1232
- Interest Income,0,0,0,0,0,0,0,0,120,0
+ Other Non-Op (Income) Loss,-159,-870,-621,-1543,-1877,-1075,282,7628,-775,159
Pretax Income,2891,2381,2167,5915,5131,6010,4975,-6871,8098,7713
- Income Tax Expense (Benefit),311,352,477,1408,4156,1031,1515,2124,1084,1368
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2580,2029,1690,4507,975,4979,3460,-8995,7014,6345
- Net Extraordinary Losses (Gains),34,50,132,100,-64,54,42,40,40,36
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,34,50,132,100,-64,54,42,40,40,36
Income (Loss) Incl. MI,2546,1979,1558,4407,1039,4925,3418,-9035,6974,6309
- Minority Interest,-17,-25,-66,-50,32,-27,-21,-20,-20,-18
"Net Income, GAAP",2563,2004,1624,4457,1007,4952,3439,-9015,6994,6327
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2563,2004,1624,4457,1007,4952,3439,-9015,6994,6327
Basic Weighted Avg Shares,1644,1657,1667,1671,1645,1633,1705,2258,2153,2130
"Basic EPS, GAAP",1.56,1.21,0.97,2.67,0.61,3.03,2.02,-3.99,3.25,2.97
Basic EPS from Cont Ops,1.57,1.22,1.01,2.70,0.59,3.05,2.03,-3.98,3.26,2.98
Diluted Weighted Avg Shares,1662,1670,1679,1680,1652,1637,1712,2258,2245,2146
"Diluted EPS, GAAP",1.54,1.20,0.97,2.65,0.61,3.03,2.01,-3.99,3.12,2.95
Diluted EPS from Cont Ops,1.55,1.21,1.01,2.68,0.59,3.04,2.02,-3.98,3.12,2.96
EBITDA,3694,2181,2106,4921,4239,5755,7659,12557,19223,19380
EBITDA Margin (%),22.55,13.74,12.72,25.33,20.40,25.51,29.29,29.53,41.44,41.99
EBITA,2931,1714,1730,4539,3450,5118,6524,2869,9200,9785
EBIT,2931,1714,1730,4539,3450,5118,5913,2177,8537,9104
Gross Margin (%),71.81,75.24,76.39,74.54,70.80,70.98,69.10,72.31,78.57,78.04
Operating Margin (%),17.89,10.79,10.45,23.36,16.61,22.69,22.62,5.12,18.40,19.72
Profit Margin (%),15.64,12.62,9.81,22.94,4.85,21.95,13.15,-21.20,15.08,13.71
Sales per Employee,585179,635160,662400,777080,876624,968283,871500,1405554,1440528,1345743
Dividend per Share,1.40,1.45,1.49,1.52,1.57,1.60,1.57,1.80,2.04,2.18
Depreciation Expense,763,467,376,382,789,637,1135,9688,10023,9595
