,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,17848,16088,16314,16187,21223,16945,49519,24173,27928,28463
"+ Cash, Cash Equivalents & STI",9895,8374,8407,6423,9789,8061,39924,8479,9830,9229
+ Cash & Cash Equivalents,9595,8348,8399,5100,9303,7289,39924,8449,9746,9201
+ ST Investments,300,26,8,1323,486,772,0,30,84,28
+ Accounts & Notes Receiv,4803,4291,4730,4758,5088,5384,5428,8822,9977,11254
"+ Accounts Receivable, Net",3854,3735,4730,4758,5088,5384,5428,8822,9977,11254
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",949,556,0,0,0,0,0,0,0,0
+ Inventories,1150,1124,1719,1444,1605,1605,1813,3310,3128,3579
+ Raw Materials,261,154,169,141,173,270,386,791,1003,1000
+ Work In Process,404,629,1081,1080,822,862,942,1201,1193,1417
+ Finished Goods,485,341,469,223,610,473,485,1318,932,1162
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,2000,2299,1458,3562,4741,1895,2354,3562,4993,4401
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,11350,11459,36736,49912,49563,42407,39596,126392,118601,110342
"+ Property, Plant & Equip, Net",2298,2485,2565,2604,2803,2883,2962,5248,5110,4935
"+ Property, Plant & Equip",6909,7105,7334,7526,8071,8396,8188,10859,10727,10986
- Accumulated Depreciation,4611,4620,4769,4922,5268,5513,5226,5611,5617,6051
+ LT Investments & Receivables,118,92,145,1783,2090,1420,93,293,277,241
+ LT Investments,118,92,145,1783,2090,1420,93,293,277,241
