,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,11494,11264,6643,10720,17726,17494,9829,17065,16115,13452
- Cash & Cash Equivalents,5003,5326,5303,4921,5391,3899,2882,4596,4134,2316
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,996,1488,2339,1993,1926,1793,1668,2681,2636,2436
Enterprise Value,4774,4021,1244,5315,11811,13814,8391,15083,14595,12818
Total Capital,4783,4955,5220,4813,3775,2883,1910,3577,3518,3646
Total Debt/Capital (%),20.81,30.02,44.81,41.41,51.02,62.19,87.33,74.95,74.93,66.81
Total Debt / EV,0.21,0.37,1.88,0.38,0.16,0.13,0.20,0.18,0.18,0.19
EV/Sales,0.75,0.66,0.22,0.96,2.00,2.25,1.55,2.63,2.31,2.01
EV/EBITDA,4.13,3.93,1.80,5.70,10.69,10.01,7.49,13.23,10.45,9.11
EV/EBIT,5.80,5.61,3.01,7.52,13.02,11.68,9.04,16.17,12.13,11.06
EV/Cash Flow to Firm,3.46,3.09,1.24,5.18,7.97,9.91,7.57,10.86,11.46,11.58
EV/Free Cash Flow to Firm,2.98,2.72,1.07,4.43,7.26,8.81,6.81,9.72,9.73,9.52
Diluted Market Cap,12323,11802,7021,11198,18602,18879,10457,17373,16774,13836
Diluted Enterprise Value,8315,7963,4057,8270,15137,16773,9243,15458,15276,13956
EV per Share,14.71,13.14,4.43,19.76,44.91,57.56,38.31,67.94,66.34,59.93
TTM Sales,6325,6123,5546,5519,5911,6146,5412,5744,6318,6362
TTM EBITDA,1157,1024,692,933,1105,1380,1121,1140,1397,1407
TTM Operating Income,823,717,413,707,907,1183,928,933,1203,1159
TTM Cash Flow to Firm,1381,1301,1007,1026,1482,1394,1108,1389,1273,1107
TTM Free Cash Flow to Firm,1602,1476,1167,1201,1627,1567,1232,1551,1499,1346
