,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,2.86,3.22,2.11,1.83,2.16,1.42,0.86,1.35,1.05,0.89
Current Ratio,2.40,2.50,1.76,1.53,1.89,1.45,1.18,1.74,1.50,1.35
Quick Ratio,3.18,3.51,2.34,2.01,2.44,1.73,1.13,1.62,1.36,1.17
CFO/Avg Current Liab,0.41,0.47,0.31,0.26,0.39,0.36,0.28,0.38,0.33,0.30
Common Equity/Total Assets,41.08,36.88,28.70,29.71,18.74,12.47,3.22,9.57,8.80,12.32
Long-Term Debt/Equity (%),26.29,43.57,51.72,26.76,74.55,104.95,473.55,384.23,284.73,206.13
Long-Term Debt/Capital (%),20.81,30.02,28.54,15.46,40.82,39.68,60.00,73.58,67.82,65.52
Long-Term Debt/Total Assets (%),10.80,15.82,14.85,7.84,15.62,13.09,15.24,28.12,23.80,24.33
Total Debt/Equity (%),26.29,43.57,81.19,71.69,93.18,164.50,689.26,391.39,314.56,210.18
Total Debt/Capital (%),20.81,30.02,44.81,41.41,51.02,62.19,87.33,74.95,74.93,66.81
Total Debt/Total Assets (%),10.80,15.82,23.30,20.99,19.52,20.51,22.17,28.64,26.29,24.81
CFO/Total Liabilities,24.84,21.18,13.61,14.69,18.95,17.53,14.56,15.37,13.18,12.78
CFO/CapEx,6.10,7.23,6.09,5.63,10.19,7.75,8.55,8.23,5.36,4.63
Altman's Z-Score,2.94,2.75,1.81,2.33,2.92,3.12,2.44,2.87,2.76,2.68
