,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,996,1488,2339,1993,1926,1793,1668,2681,2636,2436
ST Debt,0,0,849,1249,385,649,522,49,250,47
LT Debt,996,1488,1490,744,1541,1144,1146,2632,2386,2389
Total Debt/EBITDA,0.86,1.45,3.38,2.14,1.74,1.30,1.49,2.35,1.89,1.73
Net Debt/EBITDA,-3.46,-3.75,-4.28,-3.14,-3.14,-1.53,-1.08,-1.72,-1.07,0.05
Total Debt/EBIT,1.21,2.08,5.66,2.82,2.12,1.52,1.80,2.87,2.19,2.10
Net Debt/EBIT,-4.87,-5.36,-7.18,-4.14,-3.82,-1.78,-1.31,-2.11,-1.25,0.06
EBITDA to Interest Expense,32.04,24.37,14.12,17.94,17.82,23.79,20.38,15.41,19.14,0
EBITDA-CapEx/Interest Expense,25.91,20.20,10.86,14.58,15.48,20.81,18.13,13.22,16.04,0
EBIT to Interest Expense,22.79,17.06,8.43,13.60,14.63,20.40,16.87,12.61,16.48,0
Interest Expense,36,42,49,52,62,58,55,74,73,0
Common Equity/Total Assets,41.08,36.88,28.70,29.71,18.74,12.47,3.22,9.57,8.80,12.32
Long-Term Debt/Equity (%),26.29,43.57,51.72,26.76,74.55,104.95,473.55,384.23,284.73,206.13
Long-Term Debt/Capital (%),20.81,30.02,28.54,15.46,40.82,39.68,60.00,73.58,67.82,65.52
Long-Term Debt/Total Assets (%),10.80,15.82,14.85,7.84,15.62,13.09,15.24,28.12,23.80,24.33
Total Debt/Equity (%),26.29,43.57,81.19,71.69,93.18,164.50,689.26,391.39,314.56,210.18
Total Debt/Capital (%),20.81,30.02,44.81,41.41,51.02,62.19,87.33,74.95,74.93,66.81
Total Debt/Total Assets (%),10.80,15.82,23.30,20.99,19.52,20.51,22.17,28.64,26.29,24.81
Net Debt to Equity,-105.84,-112.44,-102.88,-105.32,-167.63,-193.21,-501.65,-286.72,-178.76,6.30
Net Debt/Capital (%),1820.07,1033.58,3571.08,2711.11,214.42,207.28,124.90,192.74,243.18,5.49
EBITDA,1157,1024,692,933,1105,1380,1121,1140,1397,1407
EBITDA-CapEx,935,848,532,758,960,1207,997,978,1171,1168
Operating Income (Loss),823,717,413,707,907,1183,928,933,1203,1159
