,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.39,0.50,0.47,0.55,0.40,0.26,0.28,0.52,0.28,0.21
Current Ratio,1.41,1.51,1.43,1.48,1.26,1.18,1.10,1.19,0.99,0.98
Quick Ratio,0.57,0.66,0.64,0.74,0.53,0.40,0.42,0.62,0.37,0.34
CFO/Avg Current Liab,0.13,0.25,0.18,0.36,0.29,0.31,0.33,0.53,0.31,0.19
Common Equity/Total Assets,22.79,27.37,30.79,31.97,25.27,23.35,20.42,22.34,15.37,15.52
Long-Term Debt/Equity (%),40.41,31.60,30.58,28.05,22.45,40.29,97.59,71.18,108.51,118.93
Long-Term Debt/Capital (%),33.21,27.23,22.71,22.80,17.43,30.27,46.81,39.14,49.43,51.70
Long-Term Debt/Total Assets (%),11.50,10.36,9.90,9.53,6.22,10.32,21.78,17.12,18.72,21.03
Total Debt/Equity (%),41.54,32.42,39.61,28.99,37.51,41.98,116.96,88.99,130.40,142.33
Total Debt/Capital (%),34.14,27.94,29.41,23.55,29.12,31.55,56.10,48.94,59.41,61.87
Total Debt/Total Assets (%),11.82,10.63,12.83,9.85,10.38,10.76,26.10,21.41,22.50,25.17
CFO/Total Liabilities,10.91,18.87,14.46,27.82,22.69,25.10,21.18,34.03,22.45,14.02
CFO/CapEx,2.00,3.45,2.04,4.37,3.11,2.94,3.45,6.91,4.41,1.96
Altman's Z-Score,4.53,4.49,4.73,5.06,5.75,5.58,4.93,4.72,4.97,4.75
