,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,347,351,324,311,283,266,256,257,227,218
Diluted Weighted Avg Shares,348,354,351,323,307,281,268,263,249,226
Basic Weighted Avg Shares,342,350,347,319,300,276,265,260,247,225
Revenue per Share,123.97,115.42,114.08,123.71,140.32,155.13,164.73,182.06,209.73,205.95
EBITDA per Share,5.89,6.04,6.44,8.00,8.44,9.83,10.80,13.42,15.70,12.72
Operating Income per Share,3.80,4.16,4.54,5.94,6.17,7.04,7.74,10.19,12.18,8.64
"Basic EPS, GAAP",1.56,3.53,2.59,3.86,3.33,5.30,5.82,6.93,9.94,6.31
Basic EPS from Cont Ops,2.01,3.57,2.33,3.79,3.33,5.30,5.82,6.93,9.94,6.31
"Diluted EPS, GAAP",1.53,3.49,2.56,3.81,3.26,5.20,5.75,6.84,9.84,6.29
Diluted EPS from Cont Ops,1.98,3.52,2.30,3.74,3.25,5.20,5.75,6.84,9.84,6.29
Dividend per Share,0.68,0.72,1.44,1.59,1.36,1.80,1.99,2.19,2.79,3.51
Cash Flow per Share,3.20,5.54,3.82,7.99,7.13,8.71,9.68,18.98,13.18,8.11
Free Cash Flow per Basic Share,1.60,3.93,1.94,6.16,4.84,5.75,6.88,16.23,10.19,3.98
Cash & Equivalents per Share,8.37,11.06,10.13,12.60,11.07,7.45,8.69,21.38,12.91,8.59
Book Value per Share,9.21,11.88,12.85,14.24,11.65,11.34,12.41,16.57,11.83,11.24
Tangible Book Value per Share,9.99,12.85,12.15,13.77,11.26,9.00,9.73,14.01,7.19,6.47
