,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,1657,1621,1734,1365,1355,1388,4069,4082,3938,3978
ST Debt,45,41,395,44,544,56,674,817,661,654
LT Debt,1612,1580,1339,1321,811,1332,3395,3265,3277,3324
Total Debt/EBITDA,0.82,0.77,0.78,0.54,0.53,0.51,1.42,1.17,1.02,1.39
Net Debt/EBITDA,-0.51,-0.38,-0.11,-0.34,0.10,-0.22,-0.33,-1.18,-0.44,-0.24
Total Debt/EBIT,1.28,1.11,1.10,0.72,0.73,0.71,1.98,1.54,1.31,2.05
Net Debt/EBIT,-0.79,-0.56,-0.15,-0.46,0.14,-0.30,-0.47,-1.56,-0.57,-0.36
EBITDA to Interest Expense,20.15,23.46,27.88,35.38,33.81,37.21,44.72,67.00,154.96,81.71
EBITDA-CapEx/Interest Expense,14.68,17.22,19.76,27.29,24.64,25.99,33.11,53.29,125.48,55.14
EBIT to Interest Expense,12.99,16.17,19.66,26.29,24.71,26.66,32.03,50.87,120.20,55.49
Interest Expense,100,90,80,72,75,73,64,52,25,35
Common Equity/Total Assets,22.79,27.37,30.79,31.97,25.27,23.35,20.42,22.34,15.37,15.52
Long-Term Debt/Equity (%),40.41,31.60,30.58,28.05,22.45,40.29,97.59,71.18,108.51,118.93
Long-Term Debt/Capital (%),33.21,27.23,22.71,22.80,17.43,30.27,46.81,39.14,49.43,51.70
Long-Term Debt/Total Assets (%),11.50,10.36,9.90,9.53,6.22,10.32,21.78,17.12,18.72,21.03
Total Debt/Equity (%),41.54,32.42,39.61,28.99,37.51,41.98,116.96,88.99,130.40,142.33
Total Debt/Capital (%),34.14,27.94,29.41,23.55,29.12,31.55,56.10,48.94,59.41,61.87
Total Debt/Total Assets (%),11.82,10.63,12.83,9.85,10.38,10.76,26.10,21.41,22.50,25.17
Net Debt to Equity,-25.60,-16.22,-5.53,-18.58,7.03,-17.91,-27.54,-89.75,-56.52,-24.97
Net Debt/Capital (%),-46.92,-24.07,-6.17,-24.61,7.15,-24.46,-19.07,-144.61,-46.22,-15.32
EBITDA,2015,2111,2230,2547,2536,2716,2862,3484,3874,2860
EBITDA-CapEx,1468,1550,1581,1965,1848,1897,2119,2771,3137,1930
Operating Income (Loss),1299,1455,1573,1893,1853,1946,2050,2645,3005,1942
