,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,499,499,500,1000,488,438,436,3590,2480,7456
ST Debt,0,0,0,512,50,50,50,1338,66,499
LT Debt,499,499,500,488,438,388,386,2252,2414,6957
Total Debt/EBITDA,0.34,0.33,0.45,0.68,0.30,0.25,0.21,1.50,0.87,2.25
Net Debt/EBITDA,-0.35,-0.23,-0.28,0.24,-0.03,-0.59,-0.81,-1.28,-0.18,1.24
Total Debt/EBIT,0.40,0.38,0.56,0.81,0.35,0.29,0.24,1.65,0.99,2.90
Net Debt/EBIT,-0.41,-0.27,-0.35,0.29,-0.03,-0.69,-0.91,-1.41,-0.21,1.60
EBITDA to Interest Expense,48.83,48.23,41.37,37.95,52.61,87.50,138.60,171.00,98.72,40.95
EBITDA-CapEx/Interest Expense,41.87,41.48,31.70,24.56,45.19,81.30,128.27,161.21,94.41,38.12
EBIT to Interest Expense,41.10,41.87,32.81,31.85,45.00,74.85,123.60,155.43,86.21,31.74
Interest Expense,30,31,27,39,31,20,15,14,29,81
Common Equity/Total Assets,95.97,114.31,121.38,157.41,179.45,156.51,153.18,99.61,79.27,48.98
Long-Term Debt/Equity (%),14.13,16.26,21.44,42.03,32.35,16.48,10.30,44.10,24.46,42.31
Long-Term Debt/Capital (%),8.66,7.74,7.66,6.35,5.62,4.54,3.84,15.55,16.33,33.07
Long-Term Debt/Total Assets (%),9.10,9.58,10.06,11.48,10.77,7.49,6.14,20.60,15.56,25.08
Total Debt/Equity (%),14.13,16.26,21.44,86.13,36.04,18.61,11.63,70.31,25.13,45.35
Total Debt/Capital (%),8.66,7.74,7.66,13.00,6.27,5.13,4.33,24.80,16.78,35.44
Total Debt/Total Assets (%),9.10,9.58,10.06,23.53,12.00,8.46,6.94,32.84,15.98,26.88
Net Debt to Equity,-14.44,-11.41,-13.21,31.18,-3.03,-43.59,-44.81,-60.18,-5.35,25.05
Net Debt/Capital (%),-10.73,-6.25,-5.38,5.13,-0.56,-14.50,-21.15,-38.24,-4.32,22.57
EBITDA,1465,1495,1117,1480,1631,1750,2079,2394,2863,3317
EBITDA-CapEx,1256,1286,856,958,1401,1626,1924,2257,2738,3088
Operating Income (Loss),1233,1298,886,1242,1395,1497,1854,2176,2500,2571
