,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,26.65,34.14,37.26,47.18,49.07,59.34,73.34,65.08,35.68,30.41
Days Sales Outstanding,13.70,10.69,9.80,7.74,7.44,6.15,4.98,5.61,10.23,12.00
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,3.93,4.27,3.96,4.02,4.74,5.83,5.16,4.76,3.63,3.54
Accounts Payable Turnover Days,92.99,85.51,92.13,90.76,76.93,62.58,70.69,76.68,100.63,103.16
Cash Conversion Cycle,-79.29,-74.82,-82.34,-83.03,-69.49,-56.43,-65.71,-71.07,-90.40,-91.16
Inventory to Cash Days,13.70,10.69,9.80,7.74,7.44,6.15,4.98,5.61,10.23,12.00
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
