,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,32.73,29.93,33.24,30.37,48.38,28.63,47.95,71.68,77.72,40.16
Price/Earnings Average,30.29,28.33,31.72,29.56,39.79,33.10,37.70,57.99,69.28,44.82
Price/Earnings High,33.89,31.50,34.90,32.51,50.86,38.13,48.56,73.17,79.30,67.02
Price/Earnings Low,25.82,25.70,27.93,26.44,30.12,27.39,25.60,39.58,56.09,32.28
Price/Book Value,6.22,4.88,4.61,3.85,5.36,4.10,6.53,8.24,8.29,4.39
Price/Book Value Average,5.76,4.62,4.40,3.75,4.41,4.73,5.13,6.67,7.39,4.90
Price/Book Value High,6.44,5.14,4.84,4.12,5.64,5.45,6.61,8.41,8.46,7.33
Price/Book Value Low,4.91,4.19,3.87,3.35,3.34,3.92,3.49,4.55,5.98,3.53
Price/Tangible Book Value,13.57,11.63,12.88,11.34,17.51,13.81,39.08,86.01,113.35,52.73
Price/Tangible Book Value Average,12.56,11.01,12.29,11.04,14.40,15.97,30.73,69.58,101.04,58.85
Price/Tangible Book Value High,14.06,12.24,13.52,12.14,18.41,18.40,39.58,87.79,115.64,87.99
Price/Tangible Book Value Low,10.71,9.99,10.82,9.88,10.90,13.21,20.87,47.49,81.81,42.39
Price/Sales,9.32,8.14,8.90,8.16,11.45,9.28,14.27,18.50,18.53,10.18
Price/Sales Average,8.63,7.71,8.50,7.94,9.42,10.73,11.22,14.96,16.52,11.36
Price/Sales High,9.65,8.57,9.35,8.74,12.04,12.36,14.46,18.88,18.91,16.99
Price/Sales Low,7.35,6.99,7.48,7.10,7.13,8.88,7.62,10.21,13.37,8.19
Price/Cash Flow,24.11,19.78,22.84,22.61,29.14,24.68,43.28,56.83,64.31,33.33
Price/Cash Flow Average,22.31,18.72,21.79,22.01,23.96,28.54,34.03,45.97,57.32,37.20
Price/Cash Flow High,24.97,20.82,23.98,24.20,30.63,32.88,43.84,58.00,65.61,55.62
Price/Cash Flow Low,19.02,16.99,19.19,19.68,18.14,23.62,23.11,31.38,46.41,26.80
Price/Free Cash Flow,22.78,18.96,22.35,22.28,28.51,24.17,40.50,54.28,62.43,32.25
Price/Free Cash Flow Average,21.08,17.95,21.33,21.69,23.45,27.95,31.84,43.91,55.65,36.00
Price/Free Cash Flow High,23.59,19.96,23.47,23.85,29.97,32.20,41.02,55.40,63.69,53.82
Price/Free Cash Flow Low,17.97,16.28,18.78,19.40,17.75,23.13,21.63,29.97,45.06,25.93
EV/Sales,8.44,7.19,7.93,7.19,10.54,8.64,14.28,18.59,18.57,10.24
EV/Sales Average,7.75,6.76,7.53,6.97,8.52,10.09,11.17,15.02,16.56,11.42
EV/Sales High,8.77,7.61,8.37,7.75,11.12,11.71,14.46,18.97,18.95,17.04
EV/Sales Low,6.48,6.05,6.53,6.15,6.26,8.24,7.51,10.23,13.42,8.24
EV/EBITDA,18.06,15.66,17.33,15.93,25.18,20.87,36.43,51.86,57.10,29.90
EV/EBITDA Average,16.58,14.73,16.46,15.46,20.37,24.35,28.51,41.92,50.92,33.35
EV/EBITDA High,18.77,16.59,18.29,17.18,26.57,28.28,36.91,52.94,58.26,49.77
EV/EBITDA Low,13.87,13.19,14.28,13.63,14.95,19.90,19.16,28.55,41.25,24.08
EV/EBIT,22.59,19.36,21.14,18.88,29.54,23.46,42.02,62.96,68.99,35.68
EV/EBIT Average,20.74,18.20,20.07,18.32,23.89,27.38,32.89,50.89,61.52,39.80
EV/EBIT High,23.48,20.50,22.30,20.36,31.17,31.79,42.57,64.27,70.39,59.39
EV/EBIT Low,17.35,16.30,17.41,16.15,17.54,22.38,22.10,34.66,49.84,28.73
Last Price,86.62,82.79,93.72,92.49,147.59,142.99,256.80,362.32,405.68,241.59
High Price,89.71,87.15,98.39,98.99,155.14,190.45,260.10,369.82,413.89,403.18
Low Price,68.33,71.09,78.76,80.51,91.89,136.80,137.14,200.07,292.79,194.23
Enterprise Value,7272,6726,7476,7102,11544,11182,21643,31252,35412,21145
Enterprise Value Average,6676,6325,7099,6891,9336,13048,16938,25260,31576,23587
Enterprise Value High,7558,7122,7888,7660,12180,15151,21926,31902,36127,35196
Enterprise Value Low,5584,5664,6158,6076,6855,10664,11384,17206,25582,17027
