,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,92,91,88,86,84,84,86,87,87,87
Diluted Weighted Avg Shares,95,94,92,89,87,86,86,87,88,87
Basic Weighted Avg Shares,93,92,90,87,85,84,84,86,87,87
Revenue per Share,9.29,10.17,10.53,11.33,12.89,15.41,17.99,19.59,21.89,23.73
EBITDA per Share,4.34,4.66,4.82,5.11,5.39,6.38,7.05,7.02,7.12,8.12
Operating Income per Share,3.47,3.77,3.95,4.31,4.60,5.68,6.11,5.78,5.89,6.81
"Basic EPS, GAAP",2.65,2.77,2.82,3.05,3.05,4.99,5.36,5.05,5.22,6.02
Basic EPS from Cont Ops,2.65,2.77,2.82,3.05,3.05,4.99,5.36,5.05,5.22,6.02
"Diluted EPS, GAAP",2.58,2.70,2.76,2.99,2.98,4.88,5.25,4.97,5.16,5.99
Diluted EPS from Cont Ops,2.58,2.70,2.76,2.99,2.98,4.88,5.25,4.97,5.16,5.99
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.59,4.19,4.10,4.09,5.06,5.79,5.93,6.38,6.31,7.25
Free Cash Flow per Basic Share,3.28,3.90,3.92,3.95,4.84,5.53,5.40,5.96,6.04,6.97
Cash & Equivalents per Share,8.05,8.69,8.90,9.60,10.47,9.29,10.18,10.55,7.67,7.07
Book Value per Share,13.93,16.97,20.34,24.02,27.53,34.92,39.33,43.96,48.92,55.02
Tangible Book Value per Share,6.38,7.12,7.28,8.15,8.43,10.35,6.57,4.21,3.58,4.58
