,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),46.60,42.01,47.12,55.20,59.30,52.10,52.28,80.46,81.44,106.83
Return on Assets (%),9.65,9.64,10.36,10.91,12.72,12.36,9.51,10.91,9.19,8.72
Return on Capital (%),21.64,21.09,22.89,24.51,28.35,27.87,16.96,17.39,14.96,14.16
Return on Invested Capital (%),13.44,13.32,14.42,15.40,18.19,18.11,12.93,14.34,12.37,11.80
Gross Margin (%),31.05,30.69,30.96,30.85,30.77,30.45,30.59,31.76,31.60,31.23
EBITDA Margin (%),11.82,11.17,11.26,11.11,10.28,10.03,10.11,12.24,11.29,10.71
Operating Margin (%),9.92,9.36,9.53,9.39,8.55,8.26,8.30,10.53,9.41,8.79
Incremental Operating Margin (%),5.46,2.34,11.73,7.61,-3.75,5.04,8.74,20.90,-70.54,2.97
Pretax Margin (%),9.30,8.89,9.10,8.94,8.13,7.87,7.93,10.09,8.95,8.24
Profit Margin (%),5.86,5.63,5.72,5.69,6.56,6.20,6.17,7.87,7.01,6.38
Net Income to Common Margin (%),5.86,5.63,5.72,5.69,6.56,6.20,6.17,7.87,7.01,6.38
Effective Tax Rate (%),37.04,36.62,37.13,36.35,19.31,21.13,22.22,22.01,21.67,22.48
Dvd Payout Ratio (%),0,0,22.17,22.47,18.38,19.28,19.13,13.41,16.35,20.44
Sustainable Growth Rate (%),46.60,42.01,36.67,42.80,48.40,42.05,42.28,69.67,68.13,85.00
