,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,2819,2741,2971,3212,3006,2865,11696,13590,14246,17661
ST Debt,76,101,1,501,401,2,965,1074,1184,1289
LT Debt,2743,2639,2969,2711,2605,2863,10731,12516,13063,16372
Total Debt/EBITDA,1.36,1.30,1.30,1.31,1.25,1.11,4.17,3.29,3.69,4.36
Net Debt/EBITDA,1.12,1.02,1.23,1.24,1.14,1.02,0.95,0.67,0.99,1.64
Total Debt/EBIT,1.62,1.55,1.53,1.56,1.50,1.35,5.08,3.82,4.42,5.31
Net Debt/EBIT,1.33,1.22,1.45,1.47,1.36,1.24,1.16,0.77,1.19,1.99
EBITDA to Interest Expense,23.25,23.93,26.37,24.98,24.86,25.74,27.91,27.46,24.52,19.18
EBITDA-CapEx/Interest Expense,17.20,19.69,20.56,19.25,18.20,18.38,20.11,20.62,17.72,11.80
EBIT to Interest Expense,19.51,20.05,22.32,21.09,20.69,21.19,22.89,23.64,20.45,15.75
Interest Expense,89,88,87,98,97,100,101,150,158,211
Common Equity/Total Assets,22.11,23.78,20.22,19.33,23.44,23.99,14.82,12.44,10.16,6.35
Long-Term Debt/Equity (%),50.77,46.22,55.21,50.14,42.52,44.61,160.11,187.90,208.60,295.43
Long-Term Debt/Capital (%),52.53,48.80,56.59,49.57,43.85,47.45,71.16,74.47,77.20,83.92
Long-Term Debt/Total Assets (%),25.24,23.52,26.37,23.22,20.81,21.68,47.01,48.40,49.62,56.29
Total Debt/Equity (%),52.18,48.00,55.24,59.40,49.07,44.64,174.51,204.02,227.51,318.69
Total Debt/Capital (%),53.98,50.67,56.61,58.73,50.61,47.48,77.57,80.86,84.19,90.53
Total Debt/Total Assets (%),25.94,24.42,26.39,27.51,24.02,21.70,51.24,52.55,54.11,60.73
Net Debt to Equity,42.82,37.84,52.30,55.93,44.70,40.97,39.86,41.35,61.12,119.60
Net Debt/Capital (%),49.05,44.74,55.27,57.26,48.28,45.35,18.00,17.85,23.09,34.65
EBITDA,2069,2111,2293,2443,2412,2570,2807,4129,3862,4053
EBITDA-CapEx,1531,1737,1788,1883,1766,1836,2022,3101,2792,2493
Operating Income (Loss),1736,1769,1940,2063,2008,2116,2302,3555,3221,3328
