,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,17914,20349,21519,19815,28010,29916,39551,46859,46999,51027
- Cash & Cash Equivalents,506,580,158,188,267,235,240,1377,345,382
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,2819,2741,2971,3212,3006,2865,11696,13590,14246,17661
Enterprise Value,20227,22510,24332,22839,30749,32546,51008,59073,60901,68307
Total Capital,5222,5409,5247,5468,5939,6033,15080,16807,16922,19509
Total Debt/Capital (%),53.98,50.67,56.61,58.73,50.61,47.48,77.57,80.86,84.19,90.53
Total Debt / EV,0.14,0.12,0.12,0.14,0.10,0.09,0.23,0.23,0.23,0.26
EV/Sales,1.16,1.19,1.19,1.04,1.31,1.27,1.84,1.75,1.78,1.80
EV/EBITDA,9.78,10.66,10.61,9.35,12.75,12.66,18.17,14.31,15.77,16.85
EV/EBIT,11.65,12.72,12.54,11.07,15.31,15.38,22.16,16.62,18.91,20.52
EV/Cash Flow to Firm,15.94,16.42,16.98,13.70,16.35,14.64,22.02,14.79,20.37,31.80
EV/Free Cash Flow to Firm,11.19,12.90,12.56,10.25,12.17,11.01,16.45,11.76,15.00,18.42
Diluted Market Cap,18298,20499,22159,20323,28493,30677,40512,48667,48183,52702
Diluted Enterprise Value,20611,22660,24971,23346,31231,33306,51968,60881,62085,69982
EV per Share,63.80,74.18,84.87,82.99,114.42,125.41,202.46,245.34,264.77,311.75
TTM Sales,17504,18910,20369,21987,23471,25625,27754,33747,34220,37845
TTM EBITDA,2069,2111,2293,2443,2412,2570,2807,4129,3862,4053
TTM Operating Income,1736,1769,1940,2063,2008,2116,2302,3555,3221,3328
TTM Cash Flow to Firm,1269,1371,1433,1667,1880,2222,2316,3993,2989,2148
TTM Free Cash Flow to Firm,1808,1745,1937,2228,2527,2957,3101,5021,4060,3709
