,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.28,0.29,0.08,0.07,0.09,0.08,0.05,0.24,0.06,0.06
Current Ratio,1.77,1.78,1.72,1.40,1.43,1.55,1.14,1.21,1.05,1.29
Quick Ratio,0.28,0.29,0.08,0.08,0.13,0.10,0.07,0.26,0.07,0.09
CFO/Avg Current Liab,0.68,0.69,0.69,0.70,0.65,0.72,0.59,0.76,0.49,0.33
Common Equity/Total Assets,22.11,23.78,20.22,19.33,23.44,23.99,14.82,12.44,10.16,6.35
Long-Term Debt/Equity (%),50.77,46.22,55.21,50.14,42.52,44.61,160.11,187.90,208.60,295.43
Long-Term Debt/Capital (%),52.53,48.80,56.59,49.57,43.85,47.45,71.16,74.47,77.20,83.92
Long-Term Debt/Total Assets (%),25.24,23.52,26.37,23.22,20.81,21.68,47.01,48.40,49.62,56.29
Total Debt/Equity (%),52.18,48.00,55.24,59.40,49.07,44.64,174.51,204.02,227.51,318.69
Total Debt/Capital (%),53.98,50.67,56.61,58.73,50.61,47.48,77.57,80.86,84.19,90.53
Total Debt/Total Assets (%),25.94,24.42,26.39,27.51,24.02,21.70,51.24,52.55,54.11,60.73
CFO/Total Liabilities,22.20,23.84,23.44,25.62,28.20,31.58,13.88,20.19,14.28,8.43
CFO/CapEx,2.25,3.52,2.73,2.86,2.79,2.92,2.85,3.77,2.68,1.27
Altman's Z-Score,7.21,7.49,7.67,7.26,7.70,7.69,3.82,3.98,3.75,3.56
