,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,317,303,287,275,269,260,252,241,230,219
Diluted Weighted Avg Shares,324,306,295,282,273,266,258,250,236,226
Basic Weighted Avg Shares,323,305,294,281,273,265,257,248,234,225
Revenue per Share,54.21,62.07,69.20,78.16,86.05,96.64,108.18,135.98,146.08,168.09
EBITDA per Share,6.41,6.93,7.79,8.69,8.84,9.69,10.94,16.64,16.49,18.00
Operating Income per Share,5.38,5.81,6.59,7.33,7.36,7.98,8.97,14.32,13.75,14.78
"Basic EPS, GAAP",3.17,3.50,3.96,4.45,5.64,5.99,6.68,10.70,10.24,10.73
Basic EPS from Cont Ops,3.17,3.50,3.96,4.45,5.64,5.99,6.68,10.70,10.24,10.73
"Diluted EPS, GAAP",3.17,3.49,3.95,4.43,5.63,5.97,6.64,10.62,10.17,10.68
Diluted EPS from Cont Ops,3.17,3.49,3.95,4.43,5.63,5.97,6.64,10.62,10.17,10.68
Dividend per Share,0,0,0.88,1.00,1.04,1.16,1.28,1.43,1.67,2.19
Cash Flow per Share,3.76,4.32,4.68,5.71,6.61,8.08,8.72,15.62,12.23,8.81
Free Cash Flow per Basic Share,2.09,3.09,2.97,3.71,4.24,5.31,5.66,11.48,7.66,1.88
Cash & Equivalents per Share,1.59,1.91,0.55,0.68,1.00,0.91,0.95,5.72,1.50,1.74
Book Value per Share,7.58,8.79,7.94,8.20,10.92,12.21,13.43,13.36,11.63,8.43
Tangible Book Value per Share,-0.45,0.56,-0.56,-0.48,2.18,3.39,4.62,4.66,3.15,0.02
