,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,3.68,5.40,7.13,8.96,5.00,6.07,2.22,3.67,2.64,2.21
Current Ratio,5.07,5.16,6.65,7.69,4.55,5.48,5.19,5.76,6.23,4.61
Quick Ratio,4.48,5.94,7.80,9.57,5.50,6.66,2.67,4.13,3.13,2.72
CFO/Avg Current Liab,2.05,1.38,1.32,1.61,1.31,1.07,1.23,1.04,1.39,0.86
Common Equity/Total Assets,24.79,12.32,18.32,24.28,1.07,19.39,25.63,29.20,35.13,26.98
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),0,0,0,0,0,0,0,0,0,0
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,0,0,0,0
Total Debt/Equity (%),0,0,0,0,0,0,0,0,0,0
Total Debt/Capital (%),0,0,0,0,0,0,0,0,0,0
Total Debt/Total Assets (%),0,0,0,0,0,0,0,0,0,0
CFO/Total Liabilities,196.03,114.67,131.32,147.07,110.93,100.90,110.33,105.32,130.30,80.09
CFO/CapEx,8.41,6.30,9.53,19.35,6.00,6.24,3.76,4.35,5.91,2.80
Altman's Z-Score,21.79,21.91,23.23,23.00,25.84,30.04,30.51,42.73,50.78,31.87
