,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.74,6.92,6.72,6.56,6.64,6.24,6.75,6.75,8.00,7.21
Days Sales Outstanding,54.12,52.78,54.30,55.64,54.95,58.52,54.10,54.05,45.65,50.59
Inventory Turnover,4.46,3.97,4.61,4.65,4.41,3.45,2.72,2.50,2.95,2.74
Days Inventory Outstanding,81.91,91.85,79.11,78.49,82.68,105.94,133.98,145.91,123.84,133.33
Accounts Payable Turnover,14.05,13.36,13.88,13.69,13.16,14.06,2.63,2.58,17.13,17.39
Accounts Payable Turnover Days,25.99,27.32,26.29,26.67,27.73,25.96,138.98,141.43,21.30,20.99
Cash Conversion Cycle,110.04,117.30,107.11,107.46,109.90,138.50,49.10,58.53,148.18,162.93
Inventory to Cash Days,-27.79,-39.07,-24.81,-22.85,-27.73,-47.42,-79.88,-91.86,-78.19,-82.74
Inventories,180,182,168,182,241,409,596,602,587,893
Raw Materials,67,60,53,55,81,164,211,184,215,383
Work In Process,13,9,10,13,20,40,76,76,96,160
Finished Goods,100,113,104,114,141,205,309,342,276,350
Other Inventory,0,0,0,0,0,0,0,0,0,0
