,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,344,329,337,349,337,344,348,353,358,350
Diluted Weighted Avg Shares,361,339,341,354,349,356,358,361,366,362
Basic Weighted Avg Shares,361,332,334,345,335,341,346,351,356,356
Revenue per Share,6.28,6.42,7.14,7.85,9.34,10.92,12.94,12.42,16.04,17.49
EBITDA per Share,2.55,1.86,2.48,3.01,3.44,3.88,4.56,3.78,5.98,5.46
Operating Income per Share,2.36,1.64,2.22,2.74,3.15,3.52,3.97,2.99,5.11,4.43
"Basic EPS, GAAP",1.86,1.26,1.76,2.13,1.97,3.31,3.98,3.02,4.79,3.72
Basic EPS from Cont Ops,1.86,1.26,1.76,2.13,1.97,3.30,3.99,3.04,4.85,3.78
"Diluted EPS, GAAP",1.86,1.23,1.73,2.08,1.89,3.16,3.85,2.94,4.66,3.65
Diluted EPS from Cont Ops,1.86,1.23,1.73,2.08,1.89,3.16,3.86,2.96,4.72,3.71
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,2.44,2.00,2.31,3.03,3.41,3.43,4.62,4.23,5.87,4.19
Free Cash Flow per Basic Share,2.15,1.68,2.07,2.87,2.84,2.88,3.39,3.26,4.87,2.69
Cash & Equivalents per Share,4.08,9.50,12.46,18.20,15.31,20.49,9.26,14.65,11.83,11.78
Book Value per Share,2.85,1.48,2.67,4.51,0.18,4.43,7.17,9.24,13.31,10.00
Tangible Book Value per Share,9.51,9.66,12.24,15.97,13.43,18.77,22.92,26.68,32.45,30.75
