,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),58.02,57.09,84.91,59.49,80.66,142.47,68.68,36.85,42.49,32.01
Return on Assets (%),16.76,10.59,13.28,12.92,10.78,16.58,15.69,10.15,13.79,9.97
Return on Capital (%),58.02,57.09,84.91,59.49,80.59,141.92,68.06,36.33,41.51,31.02
Return on Invested Capital (%),18.53,12.06,14.89,13.98,11.98,18.33,16.82,10.25,15.29,11.39
Gross Margin (%),70.38,66.32,66.18,69.89,70.12,69.92,69.45,65.65,69.32,67.44
EBITDA Margin (%),40.61,29.05,34.79,38.36,36.87,35.50,35.22,30.42,37.32,31.23
Operating Margin (%),37.64,25.56,31.04,34.95,33.71,32.21,30.69,24.09,31.89,25.35
Incremental Operating Margin (%),-29.66,230.66,77.25,64.13,25.77,24.32,23.21,270.36,57.05,-47.63
Pretax Margin (%),38.45,25.75,31.81,36.27,35.04,34.36,33.54,27.69,33.10,25.82
Profit Margin (%),29.62,19.65,24.69,27.21,21.09,30.29,30.80,24.33,29.85,21.25
Net Income to Common Margin (%),29.62,19.65,24.69,27.21,21.09,30.29,30.80,24.33,29.85,21.25
Effective Tax Rate (%),22.95,23.72,22.37,24.97,39.81,12.08,8.01,11.62,8.58,16.33
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),58.02,57.09,84.91,59.49,80.66,142.47,68.68,36.85,42.49,32.01
