,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,16.52,18.48,18.27,15.45,15.07,17.00,14.37,10.06,15.43,17.02
Days Sales Outstanding,22.09,19.75,19.98,23.62,24.22,21.47,25.40,36.27,23.66,21.45
Inventory Turnover,22.74,20.07,12.90,12.29,14.80,17.26,15.30,10.07,18.03,24.53
Days Inventory Outstanding,16.05,18.19,28.30,29.70,24.66,21.14,23.86,36.25,20.25,14.88
Accounts Payable Turnover,13.81,14.99,13.72,12.63,12.26,13.18,11.07,7.95,11.96,12.70
Accounts Payable Turnover Days,26.43,24.35,26.61,28.90,29.77,27.70,32.96,45.92,30.51,28.75
Cash Conversion Cycle,11.72,13.59,21.67,24.42,19.12,14.92,16.30,26.60,13.40,7.58
Inventory to Cash Days,6.03,1.56,-8.32,-6.08,-0.44,0.33,1.54,0.02,3.41,6.57
Inventories,5758,6623,5898,5709,6384,6532,7013,6038,6265,6752
Raw Materials,2527,2697,2890,2556,2925,2854,2979,2613,2698,3173
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,3231,3926,3774,3153,3459,3678,4034,3425,3567,3579
Other Inventory,0,0,0,0,0,0,0,0,0,0
