,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26050,25566,33860,30742,39880,30685,38015,23165,30395,47208
- Cash & Cash Equivalents,4292,3689,4114,4816,5850,2982,2583,3313,4122,4862
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,486,567,827,830,909,1064,733,841,1387,1907
+ Total Debt,6564,6386,7377,8001,8872,9109,10962,15847,3345,3566
Enterprise Value,28808,28830,37950,34757,43811,37876,47127,36540,31005,47819
Total Capital,26027,29006,33399,35204,38988,41224,43676,45648,33020,43727
Total Debt/Capital (%),25.22,22.02,22.09,22.73,22.76,22.10,25.10,34.72,10.13,8.16
Total Debt / EV,0.23,0.22,0.19,0.23,0.20,0.24,0.23,0.43,0.11,0.07
EV/Sales,0.21,0.22,0.43,0.46,0.47,0.32,0.44,0.56,0.27,0.27
EV/EBITDA,5.07,3.80,4.63,6.29,7.84,5.70,7.74,47.33,6.84,2.62
EV/EBIT,7.27,4.88,5.97,9.58,12.17,8.28,12.29,0,14.56,3.04
EV/Cash Flow to Firm,4.95,6.39,6.42,6.74,7.20,7.99,69.55,27.51,32.90,43.59
EV/Free Cash Flow to Firm,3.63,4.33,5.04,5.40,5.87,7.48,69.25,11.73,11.89,17.21
Diluted Market Cap,26655,26346,35790,31700,40808,31449,38452,23085,30232,50237
Diluted Enterprise Value,29413,29610,39880,35715,44739,38640,47564,36460,30842,50848
EV per Share,53.79,56.06,80.23,77.24,100.97,90.70,115.14,89.47,75.77,128.50
TTM Sales,138074,130844,87804,75659,93980,117033,108324,64912,113977,176383
TTM EBITDA,5683,7592,8200,5522,5585,6641,6091,772,4535,18224
TTM Operating Income,3963,5902,6358,3628,3599,4572,3836,-1579,2130,15751
TTM Cash Flow to Firm,5814,4511,5908,5159,6088,4743,678,1328,942,1097
TTM Free Cash Flow to Firm,7935,6664,7526,6437,7467,5063,681,3116,2607,2778
