,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,9.69,7.20,8.92,13.76,9.99,10.03,15.84,0,32.51,4.35
Price/Earnings Average,7.69,7.43,7.68,11.82,7.70,13.91,14.52,-16.71,31.34,3.78
Price/Earnings High,9.76,8.65,9.20,14.60,10.13,17.33,17.39,-28.08,37.18,5.03
Price/Earnings Low,6.20,6.16,5.41,9.44,6.60,9.39,11.84,-8.88,23.97,2.57
Price/Book Value,1.37,1.16,1.34,1.17,1.37,0.99,1.19,0.80,1.07,1.23
Price/Book Value Average,1.09,1.20,1.16,1.00,1.05,1.37,1.09,0.82,1.04,1.07
Price/Book Value High,1.38,1.39,1.39,1.24,1.38,1.71,1.31,1.38,1.23,1.43
Price/Book Value Low,0.88,0.99,0.82,0.80,0.90,0.93,0.89,0.44,0.79,0.73
Price/Tangible Book Value,1.32,1.21,1.60,1.48,1.75,1.38,1.79,1.27,1.69,1.89
Price/Tangible Book Value Average,1.04,1.25,1.38,1.28,1.35,1.92,1.64,1.30,1.63,1.64
Price/Tangible Book Value High,1.32,1.46,1.65,1.58,1.78,2.39,1.96,2.19,1.94,2.18
Price/Tangible Book Value Low,0.84,1.04,0.97,1.02,1.16,1.30,1.34,0.69,1.25,1.12
Price/Sales,0.19,0.20,0.41,0.42,0.43,0.27,0.35,0.36,0.27,0.28
Price/Sales Average,0.15,0.21,0.35,0.36,0.33,0.37,0.32,0.37,0.26,0.25
Price/Sales High,0.19,0.24,0.42,0.44,0.44,0.46,0.39,0.61,0.30,0.33
Price/Sales Low,0.12,0.17,0.25,0.29,0.29,0.25,0.26,0.19,0.20,0.17
Price/Cash Flow,4.74,6.17,6.34,6.53,7.41,7.16,121.78,22.68,68.87,75.81
Price/Cash Flow Average,3.76,6.36,5.46,5.61,5.71,9.94,111.63,23.33,66.40,65.87
Price/Cash Flow High,4.77,7.40,6.54,6.93,7.51,12.38,133.72,39.19,78.76,87.73
Price/Cash Flow Low,3.03,5.27,3.85,4.48,4.89,6.71,91.04,12.39,50.79,44.84
Price/Free Cash Flow,3.47,4.12,4.95,5.20,5.95,6.70,120.92,8.23,14.37,21.45
Price/Free Cash Flow Average,2.75,4.25,4.27,4.47,4.58,9.30,110.84,8.46,13.85,18.64
Price/Free Cash Flow High,3.49,4.95,5.11,5.52,6.03,11.59,132.78,14.22,16.43,24.82
Price/Free Cash Flow Low,2.22,3.53,3.01,3.57,3.93,6.28,90.40,4.50,10.60,12.69
EV/Sales,0.21,0.22,0.43,0.46,0.47,0.32,0.44,0.56,0.27,0.27
EV/Sales Average,0.17,0.23,0.38,0.40,0.37,0.43,0.41,0.57,0.26,0.24
EV/Sales High,0.21,0.26,0.44,0.48,0.47,0.51,0.47,0.82,0.31,0.31
EV/Sales Low,0.14,0.19,0.28,0.33,0.32,0.31,0.35,0.40,0.20,0.16
EV/EBITDA,5.07,3.80,4.63,6.29,7.84,5.70,7.74,47.33,6.84,2.62
EV/EBITDA Average,4.12,3.90,4.06,5.51,6.20,7.49,7.22,48.19,6.60,2.28
EV/EBITDA High,5.10,4.47,4.76,6.63,7.94,9.07,8.35,69.19,7.80,3.03
EV/EBITDA Low,3.42,3.31,3.01,4.55,5.42,5.41,6.16,33.72,5.08,1.57
EV/EBIT,7.27,4.88,5.97,9.58,12.17,8.28,12.29,0,14.56,3.04
EV/EBIT Average,5.91,5.02,5.23,8.39,9.63,10.88,11.46,-23.56,14.04,2.64
EV/EBIT High,7.31,5.75,6.14,10.10,12.33,13.17,13.26,-33.83,16.61,3.51
EV/EBIT Low,4.90,4.26,3.88,6.92,8.41,7.86,9.78,-16.49,10.81,1.81
Last Price,48.64,49.71,71.58,68.32,91.91,73.48,92.88,56.72,74.28,126.86
High Price,48.96,59.69,73.88,72.49,93.18,126.98,101.99,98.03,84.95,146.81
Low Price,31.12,42.53,43.45,46.88,60.69,68.81,69.44,31.00,54.78,75.04
Enterprise Value,28808,28830,37950,34757,43811,37876,47127,36540,31005,47819
Enterprise Value Average,23422,29646,33261,30426,34652,49764,43959,37203,29915,41630
Enterprise Value High,28979,33962,39038,36633,44362,60217,50856,53411,35371,55243
Enterprise Value Low,19427,25137,24644,25109,30264,35926,37533,26036,23026,28536
