,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,10869,12714,13169,23021,27119,27130,44829,92881,58495,85358
- Cash & Cash Equivalents,1453,1502,5039,2378,4512,3658,4915,4418,3522,5337
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1335,2361,4333,2693,2417,4490,5811,5002,5006,5012
Enterprise Value,9139,10999,10674,19674,24586,26189,43929,92153,59843,84995
Total Capital,4911,6458,9153,8943,10678,14421,17331,19687,23461,5012
Total Debt/Capital (%),27.19,36.56,47.34,30.12,22.63,31.13,33.53,25.41,21.34,100.00
Total Debt / EV,0.15,0.21,0.41,0.14,0.10,0.17,0.13,0.05,0.08,0.06
EV/Sales,1.98,2.09,1.81,2.46,2.22,2.71,4.37,6.30,3.47,4.88
EV/EBITDA,9.42,9.60,7.82,8.91,6.95,9.44,14.93,19.24,10.47,15.29
EV/EBIT,13.49,12.68,9.94,10.34,7.65,10.63,16.43,20.56,11.12,16.29
EV/Cash Flow to Firm,11.85,12.93,7.22,9.19,9.01,7.98,19.25,24.41,18.34,16.41
EV/Free Cash Flow to Firm,9.97,10.49,6.45,8.56,8.19,7.31,17.68,22.35,15.71,14.96
Diluted Market Cap,11683,14201,14398,26160,31248,30038,45988,94718,60055,86983
Diluted Enterprise Value,11566,15060,13692,26476,29153,30870,46884,95302,61539,86657
EV per Share,56.29,69.38,66.63,121.65,156.71,181.32,302.27,646.69,436.89,637.64
TTM Sales,4607,5259,5886,8014,11077,9654,10045,14626,17227,17429
TTM EBITDA,970,1145,1365,2209,3540,2774,2942,4789,5716,5559
TTM Operating Income,678,867,1074,1902,3213,2465,2674,4482,5382,5217
TTM Cash Flow to Firm,771,851,1479,2140,2729,3281,2282,3775,3264,5179
TTM Free Cash Flow to Firm,916,1049,1654,2297,3003,3585,2485,4124,3810,5681
