,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,1.94,1.55,2.82,2.05,1.57,2.29,2.12,1.62,0.80,1.28
Current Ratio,3.02,2.38,3.81,3.10,2.90,3.61,3.43,3.30,2.69,3.16
Quick Ratio,2.44,1.96,3.34,2.62,2.26,2.90,2.78,2.48,1.75,1.96
CFO/Avg Current Liab,0.48,0.37,0.53,0.76,0.87,1.15,0.77,1.07,0.77,1.18
Common Equity/Total Assets,44.74,43.75,39.28,51.55,66.20,82.75,79.13,92.40,107.32,0
Long-Term Debt/Equity (%),15.68,18.74,55.45,25.55,27.46,80.93,95.90,82.80,79.61,60.94
Long-Term Debt/Capital (%),16.64,15.51,36.97,19.96,16.92,26.51,28.68,25.35,21.31,99.83
Long-Term Debt/Total Assets (%),10.22,10.69,27.57,14.72,14.48,31.85,34.14,31.40,29.07,26.64
Total Debt/Equity (%),25.62,44.17,71.01,38.55,36.73,95.06,112.10,82.99,79.73,61.04
Total Debt/Capital (%),27.19,36.56,47.34,30.12,22.63,31.13,33.53,25.41,21.34,100.00
Total Debt/Total Assets (%),16.71,25.21,35.31,22.22,19.36,37.41,39.91,31.47,29.11,26.68
CFO/Total Liabilities,25.79,19.54,21.89,39.52,45.02,43.64,22.68,36.37,28.39,48.99
CFO/CapEx,4.93,3.96,7.70,12.89,9.71,10.46,10.46,10.28,5.68,10.33
Altman's Z-Score,5.13,4.41,3.64,5.64,6.55,6.03,6.30,9.83,7.71,7.52
