,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,1335,2361,4333,2693,2417,4490,5811,5002,5006,5012
ST Debt,518,1360,949,908,610,667,840,11,7,8
LT Debt,817,1001,3384,1785,1807,3823,4971,4990,4998,5003
Total Debt/EBITDA,1.38,2.06,3.17,1.22,0.68,1.62,1.97,1.04,0.88,0.90
Net Debt/EBITDA,-0.12,0.75,-0.52,0.14,-0.59,0.30,0.30,0.12,0.26,-0.06
Total Debt/EBIT,1.97,2.72,4.03,1.42,0.75,1.82,2.17,1.12,0.93,0.96
Net Debt/EBIT,-0.17,0.99,-0.66,0.17,-0.65,0.34,0.33,0.13,0.28,-0.06
EBITDA to Interest Expense,15.72,15.55,10.13,18.76,36.35,23.66,16.58,22.96,30.94,0
EBITDA-CapEx/Interest Expense,13.36,12.85,8.83,17.43,33.54,21.07,15.44,21.29,27.98,0
EBIT to Interest Expense,10.98,11.77,7.97,16.16,33.00,21.02,15.07,21.49,29.13,0
Interest Expense,62,74,135,118,97,117,177,209,185,0
Common Equity/Total Assets,44.74,43.75,39.28,51.55,66.20,82.75,79.13,92.40,107.32,0
Long-Term Debt/Equity (%),15.68,18.74,55.45,25.55,27.46,80.93,95.90,82.80,79.61,60.94
Long-Term Debt/Capital (%),16.64,15.51,36.97,19.96,16.92,26.51,28.68,25.35,21.31,99.83
Long-Term Debt/Total Assets (%),10.22,10.69,27.57,14.72,14.48,31.85,34.14,31.40,29.07,26.64
Total Debt/Equity (%),25.62,44.17,71.01,38.55,36.73,95.06,112.10,82.99,79.73,61.04
Total Debt/Capital (%),27.19,36.56,47.34,30.12,22.63,31.13,33.53,25.41,21.34,100.00
Total Debt/Total Assets (%),16.71,25.21,35.31,22.22,19.36,37.41,39.91,31.47,29.11,26.68
Net Debt to Equity,-2.25,16.08,-11.57,4.52,-31.85,17.61,17.28,9.68,23.63,-3.96
Net Debt/Capital (%),-3.39,17.34,-17.17,4.81,-33.99,7.73,7.21,3.82,7.44,100.00
EBITDA,970,1145,1365,2209,3540,2774,2942,4789,5716,5559
EBITDA-CapEx,824,947,1190,2052,3266,2471,2739,4440,5170,5058
Operating Income (Loss),678,867,1074,1902,3213,2465,2674,4482,5382,5217
