,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,17699,18605,19820,20425,21171,21965,22428,9048,15790,23814
+ Sales & Services Revenue,17699,18605,19820,20425,21171,21965,22428,9048,15790,23814
- Cost of Revenue,14209,14049,13423,14151,14968,15907,16445,10938,11675,19062
+ Cost of Goods & Services,14209,14049,13423,14151,14968,15907,16445,10938,11675,19062
Gross Profit,3490,4556,6397,6274,6203,6058,5983,-1890,4115,4752
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2126,2205,2242,2514,2688,2852,3026,1926,2394,3735
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,2126,2205,2242,2514,2688,2852,3026,1926,2394,3735
Operating Income (Loss),1364,2351,4155,3760,3515,3206,2957,-3816,1721,1017
- Non-Operating (Income) Loss,155,535,676,213,264,42,0,440,396,289
"+ Interest Expense, Net",101,100,81,51,30,24,-8,282,418,84
+ Interest Expense,107,107,90,75,65,93,82,314,431,301
- Interest Income,6,7,9,24,35,69,90,32,13,217
+ Other Non-Op (Income) Loss,54,435,595,162,234,18,8,158,-22,205
Pretax Income,1209,1816,3479,3547,3251,3164,2957,-4256,1325,728
- Income Tax Expense (Benefit),455,680,1298,1303,-237,699,657,-1182,348,189
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,754,1136,2181,2244,3488,2465,2300,-3074,977,539
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,754,1136,2181,2244,3488,2465,2300,-3074,977,539
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",754,1136,2181,2244,3488,2465,2300,-3074,977,539
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",754,1136,2181,2244,3488,2465,2300,-3074,977,539
Basic Weighted Avg Shares,710,687,661,627,601,573,538,565,592,593
"Basic EPS, GAAP",1.06,1.65,3.30,3.58,5.80,4.30,4.28,-5.44,1.65,0.91
Basic EPS from Cont Ops,1.06,1.65,3.30,3.58,5.80,4.30,4.28,-5.44,1.65,0.91
Diluted Weighted Avg Shares,718,696,669,633,603,574,539,565,609,642
"Diluted EPS, GAAP",1.05,1.63,3.26,3.55,5.78,4.29,4.27,-5.44,1.60,0.84
Diluted EPS from Cont Ops,1.05,1.63,3.26,3.55,5.78,4.29,4.27,-5.44,1.60,0.84
EBITDA,2231,3289,5170,4981,4733,4407,4176,-2561,2993,2368
EBITDA Margin (%),12.61,17.68,26.08,24.39,22.36,20.06,18.62,-28.30,18.96,9.94
EBITA,1364,2351,4155,3760,3515,3206,2957,-3816,1721,1017
EBIT,1364,2351,4155,3760,3515,3206,2957,-3816,1721,1017
Gross Margin (%),19.72,24.49,32.28,30.72,29.30,27.58,26.68,-20.89,26.06,19.95
Operating Margin (%),7.71,12.64,20.96,18.41,16.60,14.60,13.18,-42.18,10.90,4.27
Profit Margin (%),4.26,6.11,11.00,10.99,16.48,11.22,10.26,-33.97,6.19,2.26
Sales per Employee,394794,402027,399597,381776,377380,373554,368882,160142,286570,357267
Dividend per Share,0.10,0.20,0.27,0.35,0.46,0.58,0.69,0.33,0,0
Depreciation Expense,867,938,1015,1221,1218,1201,1219,1255,1272,1351
