,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,4.09,3.78,3.80,3.69,3.44,3.52,3.87,3.44,4.39,4.02
Days Sales Outstanding,89.14,96.66,95.95,98.85,106.11,103.64,94.26,106.18,83.24,90.68
Inventory Turnover,2.43,2.53,2.89,2.90,2.85,2.90,2.90,2.00,2.61,2.61
Days Inventory Outstanding,150.48,144.38,126.11,126.08,128.05,125.79,126.05,182.35,140.08,140.11
Accounts Payable Turnover,4.33,4.22,5.47,6.72,7.53,7.12,7.04,9.10,9.01,8.41
Accounts Payable Turnover Days,84.27,86.41,66.71,54.31,48.48,51.29,51.83,40.13,40.52,43.41
Cash Conversion Cycle,155.35,154.63,155.35,170.62,185.68,178.15,168.47,248.41,182.80,187.38
Inventory to Cash Days,-61.34,-47.72,-30.16,-27.22,-21.95,-22.15,-31.79,-76.18,-56.85,-49.42
Inventories,1665,1651,1951,2456,2543,2580,2671,5472,3978,3520
Raw Materials,485,550,592,783,896,956,887,958,922,572
Work In Process,310,298,387,436,385,370,417,1438,993,755
Finished Goods,870,804,972,1237,1263,1255,1367,3075,2062,2193
Other Inventory,0,0,0,0,0,0,0,0,0,0
