,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.10,0.04,0.30,0.23,0.08,0.10,0.10,0.10,0.09,0.22
Current Ratio,1.51,1.28,1.57,1.49,1.13,1.39,1.21,1.22,1.10,1.58
Quick Ratio,0.71,0.47,0.95,0.89,0.64,0.73,0.65,0.56,0.53,0.78
CFO/Avg Current Liab,0.43,0.25,0.43,0.45,0.36,0.43,0.36,0.15,0.30,0.36
Common Equity/Total Assets,19.41,24.47,20.06,14.25,15.78,18.38,19.32,8.73,6.75,10.37
Long-Term Debt/Equity (%),256.31,174.99,64.47,136.75,96.68,108.17,94.37,98.71,96.22,85.49
Long-Term Debt/Capital (%),68.94,46.06,53.16,74.37,63.30,66.21,59.78,71.97,77.95,73.65
Long-Term Debt/Total Assets (%),49.79,36.09,28.27,43.78,35.93,40.21,35.88,36.81,35.95,36.01
Total Debt/Equity (%),271.29,260.62,75.51,139.35,110.27,113.92,107.06,113.74,105.38,91.47
Total Debt/Capital (%),72.97,68.60,62.26,75.79,72.20,69.73,67.82,82.93,85.37,78.79
Total Debt/Total Assets (%),52.70,53.74,33.11,44.61,40.98,42.34,40.70,42.42,39.38,38.53
CFO/Total Liabilities,9.01,8.05,16.07,8.67,9.18,11.39,9.31,3.19,8.78,10.20
CFO/CapEx,2.80,1.36,2.31,2.73,2.30,1.96,4.44,1.81,5.37,6.15
Altman's Z-Score,2.70,3.04,3.67,2.83,3.05,3.07,2.67,1.46,1.81,2.26
