,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),23.59,27.16,20.29,10.20,13.13,6.04,0.28,-11.74,-27.97,46.77
Return on Assets (%),4.59,5.97,4.44,1.68,1.97,1.03,0.05,-1.44,-2.18,3.96
Return on Capital (%),9.26,10.62,9.57,0,5.44,0,0.38,0,0,10.11
Return on Invested Capital (%),9.32,11.65,8.65,0,4.32,0,0.30,0,0,2.96
Gross Margin (%),44.00,45.70,44.71,42.40,40.17,35.00,33.89,31.78,31.17,39.95
EBITDA Margin (%),23.69,25.48,25.41,26.15,27.12,25.94,23.59,17.69,26.85,28.80
Operating Margin (%),16.22,18.14,14.46,12.41,11.96,7.49,6.04,-0.86,1.65,10.18
Incremental Operating Margin (%),12.98,34.50,-2.16,0.64,6.01,119.86,-243.24,0,6.70,-83.80
Pretax Margin (%),10.82,12.62,9.71,1.10,7.58,2.61,1.34,-6.04,-3.71,17.30
Profit Margin (%),9.03,12.04,8.99,4.33,5.84,3.08,0.15,-5.61,-7.10,12.78
Net Income to Common Margin (%),9.03,12.04,8.99,4.33,5.84,3.08,0.15,-5.61,-7.10,12.78
Effective Tax Rate (%),16.17,4.25,7.40,0,22.92,0,89.12,0,0,26.11
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,-31.44,27.98
Sustainable Growth Rate (%),23.59,27.16,20.29,10.20,13.13,6.04,0.28,-11.74,-36.77,33.68
