,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,25915,22360,18593,30562,29417,22121,24976,18844,44011,53908
- Cash & Cash Equivalents,393,1025,1391,1118,896,825,631,1442,3847,1032
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,13,8,7,7,5,0,0,0,0,0
+ Total Debt,2653,2665,3655,3213,2732,2284,2595,3510,7296,5265
Enterprise Value,28189,24008,20864,31223,30040,22965,26753,20789,47267,57969
Total Capital,4333,5258,5962,4950,5286,5756,6622,6990,11258,10952
Total Debt/Capital (%),61.23,50.68,61.30,64.91,51.68,39.68,39.19,50.21,64.81,48.07
Total Debt / EV,0.09,0.11,0.18,0.10,0.09,0.10,0.10,0.17,0.15,0.09
EV/Sales,8.08,5.55,6.64,7.90,5.67,2.45,2.77,2.96,2.65,2.38
EV/EBITDA,14.59,10.98,24.87,26.57,13.47,6.04,7.36,9.59,5.23,4.50
EV/EBIT,27.51,21.06,0,0,36.19,10.13,13.91,39.37,7.22,5.61
EV/Cash Flow to Firm,12.47,9.66,15.27,19.30,12.00,6.88,8.34,9.31,7.64,5.06
EV/Free Cash Flow to Firm,5.75,4.19,6.00,8.99,6.17,3.35,4.32,5.42,5.05,3.77
Diluted Market Cap,24711,21610,18546,29892,29385,22317,25195,18904,44595,57554
Diluted Enterprise Value,26985,23258,20817,31994,31226,23776,27159,20972,48044,61787
EV per Share,197.64,161.13,139.67,183.96,176.51,135.49,161.60,126.40,194.69,245.60
TTM Sales,3490,4325,3142,3951,5294,9379,9671,7024,17870,24384
TTM EBITDA,1932,2187,839,1175,2230,3801,3634,2167,9042,12872
TTM Operating Income,1025,1140,-546,-305,830,2267,1923,528,6544,10342
TTM Cash Flow to Firm,2260,2486,1366,1618,2502,3340,3208,2233,6183,11449
TTM Free Cash Flow to Firm,4899,5729,3476,3475,4867,6860,6196,3835,9352,15369
