,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,68,75,96,126,148,173,205,299,258,250
+ Depreciation & Amortization,13,17,19,18,19,23,33,43,60,67
+ Non-Cash Items,10,11,12,13,23,17,27,35,30,15
+ Stock-Based Compensation,9,10,13,15,14,16,25,26,27,30
+ Deferred Income Taxes,1,0,-2,-3,7,-1,3,10,3,-7
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,0,2,2,1,2,2,-1,-1,0,-8
+ Chg in Non-Cash Work Cap,0,7,-7,-77,-22,11,1,27,-66,-43
+ (Inc) Dec in Accts Receiv,-2,1,-7,-10,-2,-5,-3,-201,-141,-63
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,-2,3,-3,-2,-7,-4,-5,-2,2,-4
+ Inc (Dec) in Accts Payable,1,1,-1,6,4,17,-1,156,91,81
+ Inc (Dec) in Other,2,1,4,-70,-17,3,10,74,-17,-58
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,91,110,120,80,168,224,266,404,282,289
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-15,-5,-5,-6,-12,-36,-12,-15,-17,-13
+ Acq of Fixed Prod Assets,-15,-5,-5,-6,-12,-36,-12,-15,-17,-13
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-17,1,-22,-35,-28,-3,10,138,0,0
+ Dec in LT Investment,43,18,35,46,188,334,171,171,0,0
+ Inc in LT Investment,-61,-16,-57,-81,-216,-337,-161,-33,0,0
+ Net Cash From Acq & Div,-28,0,0,0,0,0,-97,-23,-17,-34
+ Cash from Divestitures,9,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-38,0,0,0,0,0,-97,-23,-17,-34
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-8,-10,-11,-12,-14,-12,-22,-31,-33,-39
+ Net Cash From Disc Ops,9,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-69,-13,-38,-53,-54,-50,-122,69,-68,-86
+ Dividends Paid,-20,-24,-30,-38,-49,-62,-76,-91,-100,-106
+ Net Cash From Debt,0,0,0,0,0,0,0,0,0,0
+ Cash From Debt,0,0,0,0,0,0,0,578,70,100
+ Repayments of Debt,0,0,0,0,0,0,0,-578,-70,-100
+ Cash (Repurchase) of Equity,0,-38,-23,-24,-42,-25,-17,-16,-63,-88
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,0,-38,-23,-24,-42,-25,-17,-16,-63,-88
+ Other Financing Activities,3,2,2,7,-26,-5,-25,-38,-27,-49
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-17,-60,-51,-56,-117,-93,-118,-145,-190,-242
Effect of Foreign Exchange Rates,-1,0,0,-3,1,-2,1,6,-7,-13
Net Changes in Cash,5,37,31,-29,-3,81,26,328,25,-39
EBITDA,120,136,166,209,221,236,284,418,397,394
EBITDA Margin (%),50.40,51.72,54.91,56.62,55.61,54.11,55.45,60.59,56.87,54.86
Net Cash Paid for Acquisitions,28,0,0,0,0,0,97,23,17,34
Free Cash Flow,76,105,115,74,156,188,254,389,265,276
Free Cash Flow to Firm,76,105,115,74,156,188,254,390,265,277
Free Cash Flow to Equity,76,105,115,74,156,188,254,389,265,276
Free Cash Flow per Basic Share,2.05,2.85,3.15,2.01,4.23,5.09,6.84,10.43,7.05,7.37
Price/Free Cash Flow,0,0,0,0,0,0,0,0,0,34.72
Cash Flow to Net Income,1.20,1.47,1.25,0.64,1.13,1.30,1.30,1.35,1.09,1.16
